#Wavenumber (cm^-1);   Spectrum at 400.00 K (cm*km*mol^-1); Spectrum (normalised);   Integral (km*mol^-1)
497.78; 0.015436832; 0.004429831672599; 23.471587904594
498.8; 0.015278985; 0.004384535096202; 23.487141252239
499.82; 0.01508477; 0.00432880217391; 23.502496896906
500.83; 0.014884377; 0.004271296381376; 23.517648550708
501.85; 0.014711536; 0.004221697050625; 23.532624259357
502.87; 0.014594815; 0.004188202199955; 23.547481151276
503.89; 0.014550178; 0.004175392939844; 23.562292604677
504.91; 0.014577146; 0.004183131814022; 23.5771315107
505.92; 0.014659784; 0.004206846033996; 23.592054538495
506.94; 0.014772103; 0.0042390776644; 23.607091901649
507.96; 0.014886021; 0.004271768151962; 23.622245228311
508.98; 0.014979231; 0.004298516166723; 23.637493438944
510; 0.015040487; 0.004316094499436; 23.652804006165
511.01; 0.015070859; 0.004324810202733; 23.668145490334
512.03; 0.015080975; 0.004327713141445; 23.683497272583
513.05; 0.015085665; 0.004329059007653; 23.69885382893
514.07; 0.015098145; 0.004332640331805; 23.714223088824
515.09; 0.015125845; 0.004340589264418; 23.729620545847
516.1; 0.01516915; 0.004353016287047; 23.74506208547
517.12; 0.015223142; 0.004368510105446; 23.760558587178
518.14; 0.015281354; 0.004385214916468; 23.776114346306
519.16; 0.015339929; 0.004402023895811; 23.791729732155
520.18; 0.01540062; 0.004419440093257; 23.807406898441
521.19; 0.015471614; 0.004439812891883; 23.823156333974
522.21; 0.015565997; 0.004466897516679; 23.839001847032
523.23; 0.015698412; 0.004504895997256; 23.854982152671
524.25; 0.015880954; 0.004557279176213; 23.871148278609
525.27; 0.016119412; 0.004625708294375; 23.887557144807
526.28; 0.016410766; 0.004709316717214; 23.904262596147
527.3; 0.016742475; 0.004804505615706; 23.921305712849
528.32; 0.017093702; 0.004905295498557; 23.938706364078
529.34; 0.017438259; 0.005004171324349; 23.95645775961
530.36; 0.017748792; 0.005093283450385; 23.974525263787
531.37; 0.018001515; 0.005165806125361; 23.99285002975
532.39; 0.018180668; 0.005217216779674; 24.011357164985
533.41; 0.01828182; 0.005246243871072; 24.029967268359
534.43; 0.018313336; 0.005255287862416; 24.048609453844
535.45; 0.0182956; 0.005250198249823; 24.067233585151
536.46; 0.018258083; 0.005239432181056; 24.085819525575
537.48; 0.018234809; 0.00523275335587; 24.104381774147
538.5; 0.018259129; 0.005239732346525; 24.122968779443
539.52; 0.018358805; 0.00526833587747; 24.141657250292
540.54; 0.018552259; 0.005323850419339; 24.160542649861
541.55; 0.018846503; 0.005408288171248; 24.179727576982
542.57; 0.019236849; 0.005520303840919; 24.199309858709
543.59; 0.019708234; 0.005655574873407; 24.219371990563
544.61; 0.020237826; 0.005807549282091; 24.239973223947
545.62; 0.020798547; 0.005968456626635; 24.261145247587
546.64; 0.021363221; 0.006130498344125; 24.282892084654
547.66; 0.021908974; 0.006287110395407; 24.305194474568
548.68; 0.022421438; 0.006434169666265; 24.328018531231
549.7; 0.022898104; 0.006570956161321; 24.35132781315
550.71; 0.023350056; 0.006700650601482; 24.375097162726
551.73; 0.023801396; 0.006830169419016; 24.399325956968
552.75; 0.02428597; 0.006969225233895; 24.42404802674
553.77; 0.024841602; 0.007128672213166; 24.449335705357
554.79; 0.025502756; 0.007318400321217; 24.475296410873
555.8; 0.026293259; 0.007545247074922; 24.502061813945
556.82; 0.027221114; 0.007811509055786; 24.529771733311
557.84; 0.02827745; 0.008114640596616; 24.558556957047
558.86; 0.029440961; 0.008448527619499; 24.588526585016
559.88; 0.030687941; 0.008806367330335; 24.619765584207
560.89; 0.032006264; 0.009184679990608; 24.652346579585
561.91; 0.033409895; 0.00958747306761; 24.686356411238
562.93; 0.034949225; 0.0100292070185; 24.721933213946
563.95; 0.036712448; 0.010535190441216; 24.759304901887
564.97; 0.038814709; 0.011138465929469; 24.798816601187
565.98; 0.041374821; 0.011873128664867; 24.840934383213
567; 0.044483414; 0.012765186292275; 24.886216579479
568.02; 0.048170176; 0.013823158230879; 24.935251740343
569.04; 0.05237987; 0.015031193390758; 24.988572187806
570.06; 0.056966056; 0.016347268606141; 25.046561174804
571.07; 0.061707398; 0.017707868174902; 25.109376643063
572.09; 0.066345092; 0.019038724387434; 25.176913083323
573.11; 0.070633178; 0.020269255313575; 25.248814610256
574.13; 0.074388668; 0.021346949787942; 25.324539064369
575.15; 0.077527525; 0.022247692126419; 25.403458738974
576.16; 0.080076247; 0.022979086329598; 25.484972903024
577.18; 0.082156169; 0.023575951305011; 25.568604337506
578.2; 0.083946085; 0.024089594686509; 25.654057829914
579.22; 0.085635553; 0.024574413000023; 25.741231127421
580.24; 0.087383689; 0.025076066980633; 25.830183951596
581.25; 0.089295805; 0.025624777494454; 25.921083227402
582.27; 0.091423807; 0.026235439750735; 26.014148717317
583.29; 0.093788548; 0.026914037832213; 26.109621412234
584.31; 0.096416124; 0.027668060379518; 26.207768865645
585.33; 0.099377335; 0.028517824520052; 26.308930704448
586.34; 0.10282058; 0.029505915584172; 26.413597619323
587.36; 0.10699181; 0.030702912919357; 26.522510663055
588.38; 0.11223883; 0.032208624413967; 26.636764948918
589.4; 0.11899963; 0.034148737901768; 26.757901441571
590.41; 0.12777491; 0.036666936796459; 26.88797078726
591.43; 0.13908526; 0.039912612247107; 27.029553575665
592.45; 0.15341504; 0.044024758658066; 27.185723466478
593.47; 0.17114901; 0.049113788712091; 27.359945771879
594.49; 0.19251339; 0.05524461964874; 27.555916091793
595.5; 0.21753791; 0.062425782939731; 27.777360299216
596.52; 0.24605489; 0.070609160281072; 28.027833559498
597.54; 0.27774341; 0.079702658840479; 28.310564362577
598.56; 0.31221165; 0.089593839961758; 28.628382347889
599.58; 0.3490921; 0.100177241109722; 28.983743045487
600.59; 0.38811083; 0.111374253941021; 29.378823119843
601.61; 0.42909047; 0.123133979460073; 29.815618698503
602.63; 0.47186196; 0.135407903351081; 30.295953807258
603.65; 0.51608983; 0.1480997574399; 30.821310979355
604.67; 0.56105254; 0.161002484945382; 31.392438254179
605.68; 0.605449; 0.173742718476413; 32.008759209022
606.7; 0.64731237; 0.185756043642338; 32.667695270872
607.72; 0.68409495; 0.196311359518284; 33.364074414198
608.74; 0.71294452; 0.204590178574349; 34.089821174929
609.76; 0.7311351; 0.20981023975186; 34.834085156147
610.77; 0.73656144; 0.211367409823951; 35.583872919127
611.79; 0.7281759; 0.208961052698094; 36.325124563642
612.81; 0.70625072; 0.202669291746661; 37.044057316291
613.83; 0.67238977; 0.192952381646563; 37.728521084707
614.85; 0.62927969; 0.180581294250373; 38.369100658408
615.86; 0.58024087; 0.166508865527764; 38.959760825838
616.88; 0.52869166; 0.151716042547279; 39.497946124005
617.9; 0.47765789; 0.137071132845718; 39.984181247275
618.92; 0.42943843; 0.12323383182802; 40.421331035154
619.94; 0.38548514; 0.110620772609849; 40.813738276009
620.95; 0.34648946; 0.099430374323559; 41.166449597102
621.97; 0.31260981; 0.089708097976535; 41.484672892779
622.99; 0.28374261; 0.081424219726175; 41.773510625558
624.01; 0.25974185; 0.074536839801689; 42.037916623945
625.03; 0.24052474; 0.069022200364411; 42.282760430653
626.04; 0.22605009; 0.064868481322849; 42.512869671769
627.06; 0.21620384; 0.062042951440401; 42.7329558541
628.08; 0.21065628; 0.060450995461762; 42.947394851928
629.1; 0.20876032; 0.059906921155714; 43.159903851627
630.12; 0.20953995; 0.060130647738144; 43.373206476013
631.13; 0.21178206; 0.060774055005351; 43.588791473099
632.15; 0.21420785; 0.061470172017771; 43.806845820604
633.17; 0.21567292; 0.061890595942096; 44.026391544092
634.19; 0.21533784; 0.061794439684332; 44.245596175791
635.21; 0.21276291; 0.061055524700433; 44.462179639479
636.22; 0.20790666; 0.059661950548686; 44.673819645387
637.24; 0.2010381; 0.057690913704264; 44.878467759128
638.26; 0.19259706; 0.055268630016673; 45.074523254806
639.28; 0.18304823; 0.052528449287216; 45.260858454114
640.29; 0.17277104; 0.04957925467479; 45.436731917687
641.31; 0.16201071; 0.046491415755404; 45.601651826583
642.33; 0.15089355; 0.043301179087845; 45.755254944704
643.35; 0.13948859; 0.040028353871328; 45.897248310308
644.37; 0.12788476; 0.036698459910089; 46.027429476422
645.38; 0.11625132; 0.033360068912941; 46.1457683037
646.4; 0.10485877; 0.030090804933022; 46.252510008518
647.42; 0.0940534; 0.026990041106599; 46.348252311109
648.44; 0.084195826; 0.024161261631627; 46.433960029251
649.46; 0.075586037; 0.021690552874377; 46.510903353531
650.47; 0.068400892; 0.019628667191277; 46.580532509622
651.49; 0.06266436; 0.017982482848241; 46.644322124255
652.51; 0.05825832; 0.016718103243492; 46.70362657967
653.53; 0.054967438; 0.015773735039291; 46.759581060054
654.55; 0.052540736; 0.015077356314721; 46.813065261637
655.56; 0.050748526; 0.014563054635338; 46.864725071146
656.58; 0.049417659; 0.014181142285148; 46.915030115287
657.6; 0.048438113; 0.013900046792525; 46.964338024097
658.62; 0.047745885; 0.013701401531693; 47.012941274641
659.64; 0.047295949; 0.013572285613127; 47.061086509704
660.65; 0.047041538; 0.013499278541102; 47.108972765909
661.67; 0.046931403; 0.013467673642424; 47.156746909469
662.69; 0.046927238; 0.013466478432882; 47.204516812698
663.71; 0.047033271; 0.013496906200816; 47.252394653084
664.73; 0.047323394; 0.013580161369645; 47.300567825845
665.74; 0.047950908; 0.01376023597253; 47.349379781412
666.76; 0.049132123; 0.014099203425123; 47.399394162654
667.78; 0.051104988; 0.014665346780364; 47.451416835378
668.8; 0.054073684; 0.015517258854494; 47.506461512087
669.82; 0.058155616; 0.016688630782296; 47.565661419852
670.83; 0.063346552; 0.018178248127567; 47.630145476323
671.85; 0.069513137; 0.019947842662558; 47.700906850159
672.87; 0.076412609; 0.021927750171419; 47.778691589061
673.89; 0.083730974; 0.024027865341982; 47.863926107397
674.91; 0.091126481; 0.026150117572461; 47.95668893277
675.92; 0.098266262; 0.028198985371841; 48.05671974665
676.94; 0.10484938; 0.030088110330955; 48.1634518893
677.96; 0.11061655; 0.031743086709999; 48.276054768514
678.98; 0.11535225; 0.033102067221799; 48.39347838364
680; 0.11888637; 0.034116236237227; 48.514499582788
681.01; 0.12110039; 0.034751582655441; 48.637774558538
682.03; 0.12193779; 0.034991887210328; 48.761901970545
683.05; 0.12141403; 0.034841586381969; 48.885496218392
684.07; 0.11961932; 0.034326567289896; 49.007263519629
685.08; 0.11670915; 0.033491450133821; 49.126068397375
686.1; 0.11288255; 0.032393349572878; 49.240977965225
687.12; 0.10835311; 0.031093558477715; 49.351276752344
688.14; 0.10332172; 0.029649725262506; 49.456453803351
689.16; 0.097959802; 0.02811104205456; 49.556172654634
690.17; 0.092407628; 0.026517762019059; 49.650239632624
691.19; 0.086786424; 0.024904672784341; 49.738584467567
692.21; 0.081217003; 0.023306443462169; 49.821259872399
693.23; 0.075834837; 0.021761949785359; 49.898456464547
694.25; 0.070792829; 0.02031506957497; 49.970520509367
695.26; 0.066248164; 0.019010909436519; 50.03795828137
696.28; 0.062336509; 0.017888401061013; 50.101414157463
697.3; 0.059142675; 0.016971882243537; 50.16161884829
698.32; 0.056679354; 0.016264995144838; 50.219315984881
699.34; 0.054883542; 0.01574965981725; 50.275185062645
700.35; 0.053634435; 0.015391209731698; 50.329782603251
701.37; 0.052789008; 0.015148601708142; 50.383519535064
702.39; 0.052224859; 0.014986710647317; 50.436682187942
703.41; 0.051876613; 0.014886776207358; 50.489490341516
704.43; 0.051753427; 0.01485142612747; 50.542173096496
705.44; 0.051930673; 0.014902289539383; 50.595036280199
706.46; 0.052516926; 0.015070523676255; 50.648496244582
707.48; 0.053605467; 0.015382896927367; 50.703064296567
708.5; 0.055225081; 0.015847669582442; 50.75928104596
709.52; 0.057306154; 0.016444864854658; 50.817616237643
710.53; 0.059674352; 0.017124454974405; 50.878362153393
711.55; 0.062076478; 0.01781378124526; 50.941553329396
712.57; 0.064233451; 0.018432757166766; 51.00694021122
713.59; 0.065906712; 0.018912924637289; 51.074030400287
714.61; 0.066959273; 0.019214972884957; 51.1421920504
715.62; 0.067393086; 0.019339462065599; 51.210795304305
716.64; 0.067350523; 0.019327247971057; 51.279355230042
717.66; 0.067078038; 0.019249054292243; 51.347637778399
718.68; 0.06686164; 0.019186955623663; 51.415700042712
719.7; 0.066952785; 0.019213111055542; 51.483855088745
720.71; 0.067506927; 0.019372130456849; 51.552574227015
721.73; 0.068553498; 0.01967245978371; 51.622358729783
722.75; 0.070006536; 0.020089430944236; 51.693622362583
723.77; 0.071712301; 0.020578925927599; 51.766622390975
724.79; 0.073518302; 0.021097185142349; 51.841460850059
725.8; 0.075341063; 0.021620253891777; 51.918154801125
726.82; 0.077210229; 0.022156639255571; 51.996751482855
727.84; 0.079274096; 0.022748897006685; 52.077449092137
728.86; 0.081763936; 0.023463394132242; 52.160681251144
729.88; 0.084927443; 0.024371210159849; 52.247133723639
730.89; 0.088951033; 0.02552583997117; 52.337682037029
731.91; 0.093893755; 0.026944228566995; 52.433261828121
732.93; 0.099651572; 0.02859652096168; 52.534702828629
733.95; 0.10596151; 0.030407252801253; 52.642567070337
734.96; 0.11244387; 0.03226746373321; 52.757030082433
735.98; 0.11867111; 0.034054464134904; 52.877832153732
737; 0.12424614; 0.035654303044189; 53.004309361931
738.02; 0.12887267; 0.03698195557861; 53.135496181461
739.04; 0.13240369; 0.037995235002301; 53.270277426251
740.05; 0.13486043; 0.038700233583833; 53.407559522076
741.07; 0.13642079; 0.039148002410277; 53.546429996306
742.09; 0.13738152; 0.039423698368024; 53.686278452683
743.11; 0.13810204; 0.039630462444794; 53.826860368291
744.13; 0.13893984; 0.039870881785713; 53.968295132571
745.14; 0.14018811; 0.040229091681497; 54.111000577091
746.16; 0.14202588; 0.040756467489755; 54.255576790505
747.18; 0.14448974; 0.04146350926263; 54.4026611098
748.2; 0.14747304; 0.042319612174734; 54.552782304479
749.22; 0.15075406; 0.043261150329353; 54.706243430034
750.23; 0.15404869; 0.044206594078659; 54.863058344743
751.25; 0.15707739; 0.045075725205227; 55.022956351997
752.27; 0.1596316; 0.045808694272745; 55.185454434385
753.29; 0.16162365; 0.046380343052974; 55.349980330865
754.31; 0.16310725; 0.046806084440163; 55.516016469103
755.32; 0.16426232; 0.047137549190836; 55.683228425762
756.34; 0.16534694; 0.047448797251885; 55.851544476103
757.36; 0.1666281; 0.047816445429028; 56.021164696503
758.38; 0.16830907; 0.048298825113324; 56.192496068641
759.4; 0.17047198; 0.048919504746489; 56.366029186162
760.41; 0.17305041; 0.049659424108154; 56.542187040236
761.43; 0.17583818; 0.050459416738891; 56.721182717799
762.45; 0.1785305; 0.051232018553096; 56.902919061103
763.47; 0.18078559; 0.051879150626993; 57.086950985432
764.49; 0.18229016; 0.052310909671831; 57.27251449719
765.5; 0.1828137; 0.052461147367873; 57.45861095729
766.52; 0.18224202; 0.052297095173058; 57.644125474356
767.54; 0.18058838; 0.051822558244297; 57.827956652497
768.56; 0.17798737; 0.051076159211209; 58.009140119326
769.58; 0.17467962; 0.050126950480101; 58.186956429823
770.59; 0.17099328; 0.04906909964076; 58.361020205755
771.61; 0.16732338; 0.048015966507273; 58.53134818853
772.63; 0.16410395; 0.047092102531704; 58.69839892718
773.65; 0.16176576; 0.046421123659966; 58.863069487718
774.67; 0.16067597; 0.046108391989473; 59.026630696711
775.68; 0.16106468; 0.046219938184279; 59.190587592392
776.7; 0.16295444; 0.046762233306854; 59.356468179701
777.72; 0.16611703; 0.047669786187487; 59.525568147906
778.74; 0.17008136; 0.048807410448387; 59.698703637824
779.75; 0.1742059; 0.04999100938416; 59.876037721749
780.77; 0.17780957; 0.051025136820644; 60.057040195098
781.79; 0.18033361; 0.05174944815181; 60.240612029396
782.81; 0.18149037; 0.052081397873463; 60.425361389667
783.83; 0.18135303; 0.052041986089885; 60.60997094544
784.84; 0.18035334; 0.051755109972765; 60.793562867559
785.86; 0.17918142; 0.051418809860556; 60.975961819047
786.88; 0.1786129; 0.051255664475382; 61.157782043642
787.9; 0.17931361; 0.051456743773991; 61.340315558818
788.92; 0.18168011; 0.052135846627038; 61.525258068422
789.93; 0.18576341; 0.053307611123065; 61.714357207646
790.95; 0.19129518; 0.054895035923149; 61.909087442603
791.97; 0.19780139; 0.056762090972176; 62.110440724015
792.99; 0.20476027; 0.058759046502289; 62.3188778462
794.01; 0.21174859; 0.060764450284248; 62.534428770128
795.02; 0.21852855; 0.06271006202291; 62.75688140716
796.04; 0.22505172; 0.064581983999631; 62.985974343901
797.06; 0.23138743; 0.06640011150315; 63.221516762244
798.08; 0.23761004; 0.068185783256541; 63.46339352906
799.1; 0.24369143; 0.069930929801857; 63.71146089387
800.11; 0.2494407; 0.071580769506035; 63.965380765698
801.13; 0.25451366; 0.073036531859465; 64.224464691255
802.15; 0.25848967; 0.074177507872457; 64.487596021739
803.17; 0.26099068; 0.074895210397916; 64.753273276236
804.19; 0.26180494; 0.075128874580938; 65.019779412218
805.2; 0.26097756; 0.074891445416115; 65.285443308092
806.22; 0.25884089; 0.074278295746552; 65.54893216193
807.24; 0.25597432; 0.073455690267803; 65.809502971943
808.26; 0.25310093; 0.072631127687234; 66.067148797023
809.28; 0.25094308; 0.072011900097356; 66.322598026111
810.29; 0.25006856; 0.071760943398836; 66.577157028475
811.31; 0.25076204; 0.071959947939944; 66.832421962083
812.33; 0.25295324; 0.072588745815117; 67.089917450005
813.35; 0.25622304; 0.073527064221579; 67.350741445238
814.37; 0.25989237; 0.074580033784972; 67.61530066149
815.38; 0.26317897; 0.075523173204716; 67.883205491685
816.4; 0.26538688; 0.076156766266314; 68.153357882897
817.42; 0.26608093; 0.076355934377515; 68.424216792296
818.44; 0.2651971; 0.076102306034135; 68.694175998081
819.46; 0.2630538; 0.075487253786117; 68.961953411158
820.47; 0.2602559; 0.074684354199157; 69.226882691828
821.49; 0.25751567; 0.073898003888147; 69.489022530818
822.51; 0.25544186; 0.07330289284328; 69.749051322745
823.53; 0.25436111; 0.072992755337077; 70.007979952652
824.55; 0.25422733; 0.072954365149171; 70.266772403759
825.56; 0.2546489; 0.073075341016383; 70.52599399886
826.58; 0.25502661; 0.07318373059535; 70.785600086525
827.6; 0.2547613; 0.073107595890959; 71.044936092958
828.62; 0.25346922; 0.072736814055182; 71.302956818165
829.63; 0.25114219; 0.072069037713697; 71.558608726632
830.65; 0.24820718; 0.071226792345126; 71.811272928533
831.67; 0.24546976; 0.070441248405981; 72.061150552066
832.69; 0.2439569; 0.07000711042066; 72.309488144687
833.71; 0.24469931; 0.070220156162951; 72.558581480523
834.72; 0.24850568; 0.0713124514204; 72.811549543023
835.74; 0.25578133; 0.07340030887773; 73.071923902751
836.76; 0.266434; 0.076457253137002; 73.343142217884
837.78; 0.27989314; 0.080319556273938; 73.628061354784
838.8; 0.29524794; 0.084725847627399; 73.928611016486
839.81; 0.31148503; 0.089385325398022; 74.245689336806
840.83; 0.32778089; 0.094061668106179; 74.579356133651
841.85; 0.34378113; 0.098653178198483; 74.92931048491
842.87; 0.35978662; 0.103246194857437; 75.295557735251
843.89; 0.37677298; 0.108120686950774; 75.679096366072
844.9; 0.39620128; 0.113695930542514; 76.082412172713
845.92; 0.41963093; 0.120419421842278; 76.509578352729
846.94; 0.44820882; 0.128620278226416; 76.965835594594
847.96; 0.48216239; 0.138363767031879; 77.45665610016
848.98; 0.52044644; 0.149349952360928; 77.986448121982
849.99; 0.56067114; 0.160893036465284; 78.557187150071
851.01; 0.59937073; 0.171998467262134; 79.167320687149
852.03; 0.63257743; 0.181527630461067; 79.811257214049
853.05; 0.65657089; 0.188412915540496; 80.479618051746
854.07; 0.66861335; 0.191868680993149; 81.160237589695
855.08; 0.66747672; 0.191542507878483; 81.839700092585
856.1; 0.65362437; 0.187567367203898; 82.505061492289
857.12; 0.62900977; 0.180503836636981; 83.145366296967
858.14; 0.59656508; 0.171193343695834; 83.752643801329
859.16; 0.55953643; 0.160567414323563; 84.322227746703
860.17; 0.52085487; 0.149467157507038; 84.852435530227
861.19; 0.48270183; 0.138518567472635; 85.343805167654
862.21; 0.44635239; 0.128087547649834; 85.798172635395
863.23; 0.41228495; 0.118311382131132; 86.217860921693
864.25; 0.38046795; 0.109181014298724; 86.605160872949
865.26; 0.35069538; 0.10063732647724; 86.962153637258
866.28; 0.32285302; 0.092647541515668; 87.290804082995
867.3; 0.29704444; 0.085241380386959; 87.593182503378
868.32; 0.27356889; 0.078504717390193; 87.8716638276
869.34; 0.25279656; 0.072543784126963; 88.128999820786
870.35; 0.23501308; 0.067440546432011; 88.368232990178
871.37; 0.22030027; 0.063218483787879; 88.592489157941
872.39; 0.2084922; 0.059829980079458; 88.804725218796
873.41; 0.19920912; 0.057166060319026; 89.007511510139
874.42; 0.19194392; 0.055081201646743; 89.202902133825
875.44; 0.18616333; 0.053422374196376; 89.392408369213
876.46; 0.18139167; 0.052053074420433; 89.57705725972
877.48; 0.17725975; 0.050867357682397; 89.757500040081
878.5; 0.17351855; 0.04979376393897; 89.934134440315
879.51; 0.17002741; 0.048791928682521; 90.107215001734
880.53; 0.16672913; 0.047845437510686; 90.276938060641
881.55; 0.163621; 0.046953512748108; 90.443497177184
882.57; 0.16072607; 0.046122768939796; 90.607109381593
883.59; 0.15806746; 0.045359840718313; 90.768015231338
884.6; 0.15564928; 0.044665907510123; 90.926459485946
885.62; 0.15345002; 0.044034796696435; 91.082664989178
886.64; 0.15143319; 0.043456036921616; 91.236817440333
887.66; 0.14957521; 0.042922861549165; 91.389078547696
888.68; 0.14790182; 0.042442657060147; 91.539636215065
889.69; 0.14651647; 0.042045109991705; 91.688783659163
890.71; 0.14560218; 0.041782740692101; 91.837000394346
891.73; 0.14538454; 0.041720285612897; 91.984995584836
892.75; 0.14605784; 0.041913499198765; 92.133676163387
893.77; 0.14769287; 0.042382695707456; 92.284021130281
894.78; 0.15015765; 0.043090001488201; 92.436875136656
895.8; 0.15308407; 0.043929781826766; 92.592708110115
896.82; 0.15590257; 0.044738592894297; 92.751410201901
897.84; 0.15794607; 0.045325006027702; 92.912192490494
898.86; 0.15860023; 0.045512727102009; 93.073640680741
899.87; 0.15745925; 0.045185305689261; 93.233927398133
900.89; 0.15444091; 0.044319147520883; 93.39114157963
901.91; 0.14982445; 0.04299438472478; 93.543656403153
902.93; 0.14419694; 0.041379485888292; 93.690442669727
903.95; 0.13832119; 0.039693350841264; 93.831247669005
904.96; 0.13296116; 0.038155209423382; 93.966596389057
905.98; 0.12871333; 0.036936230563353; 94.097621001722
907; 0.12588924; 0.036125815361045; 94.225770819818
908.02; 0.12447863; 0.035721019554776; 94.352484696159
909.04; 0.1241981; 0.035640517241924; 94.478913000901
910.05; 0.124606; 0.035757570296543; 94.605756535034
911.07; 0.12524657; 0.035941391515464; 94.733252138204
912.09; 0.12578061; 0.036094642344808; 94.861291373761
913.11; 0.12606748; 0.036176964016244; 94.989622631838
914.13; 0.12618005; 0.036209267674882; 95.11806848225
915.14; 0.12635604; 0.036259770658659; 95.246693480686
916.16; 0.12690793; 0.036418143814614; 95.37588027785
917.18; 0.12812429; 0.036767196654814; 95.506305274487
918.2; 0.13019446; 0.037361263146803; 95.638837620566
919.22; 0.13317721; 0.038217208228115; 95.774406274724
920.23; 0.13701608; 0.039318829850544; 95.913882727477
921.25; 0.14158686; 0.040630484081961; 96.058012044265
922.27; 0.14675156; 0.042112572611491; 96.207398802105
923.29; 0.15239274; 0.043731394260572; 96.362528039222
924.3; 0.15841267; 0.0454589039323; 96.523785304576
925.32; 0.16469816; 0.047262620049688; 96.691440928531
926.34; 0.17106873; 0.049090751155766; 96.865581513551
927.36; 0.17723507; 0.050860275384314; 97.045999171769
928.38; 0.18279319; 0.052455261714158; 97.232074747409
929.39; 0.18726649; 0.053738942589939; 97.422703954459
930.41; 0.19018955; 0.054577758725848; 97.616308708913
931.43; 0.19120906; 0.054870322490779; 97.810951281264
932.45; 0.19016887; 0.05457182428807; 98.004534980512
933.47; 0.18714915; 0.053705270107887; 98.195044734332
934.48; 0.18244511; 0.052355374910402; 98.380765980765
935.5; 0.17649156; 0.050646913980439; 98.560426776436
936.52; 0.1697586; 0.048714789600363; 98.7332337046
937.54; 0.1626529; 0.046675701857749; 98.898807339499
938.56; 0.1554556; 0.044610328114147; 99.057054428426
939.57; 0.14831241; 0.042560482050822; 99.208030057612
940.59; 0.14127176; 0.040540061386421; 99.351838609744
941.61; 0.13434913; 0.038553508340324; 99.488600222508
942.63; 0.12758808; 0.036613323111255; 99.618479386434
943.65; 0.12109274; 0.034749387372607; 99.741746565609
944.66; 0.1150202; 0.033006780468216; 99.858832167793
945.68; 0.10953932; 0.031433959320864; 99.970338464297
946.7; 0.10477552; 0.03006691509042; 100.07699542424
947.72; 0.10076681; 0.028916555319434; 100.17957169169
948.74; 0.097449899; 0.027964717701263; 100.27877148417
949.75; 0.094682672; 0.027170620194088; 100.37515435856
950.77; 0.092294084; 0.026485178856436; 100.46910575344
951.79; 0.090141933; 0.025867586680528; 100.56086635162
952.81; 0.088156652; 0.0252978803669; 100.6506060197
953.83; 0.086355499; 0.02478101235884; 100.73851219105
954.84; 0.084823444; 0.02434136607888; 100.82485879632
955.86; 0.08366963; 0.024010261756342; 100.91003086876
956.88; 0.082976657; 0.023811402706528; 100.99449752549
957.9; 0.08276142; 0.023749637204402; 101.07874507989
958.92; 0.082960809; 0.023806854883999; 101.16319560377
959.93; 0.083445991; 0.023946085173645; 101.24814002134
960.95; 0.084058933; 0.024121978121438; 101.33370838733
961.97; 0.084657967; 0.02429387995895; 101.41988654433
962.99; 0.085157306; 0.024437172813181; 101.50657300758
964.01; 0.085548575; 0.024549453351617; 101.59365776569
965.02; 0.085898847; 0.024649969182821; 101.68109908557
966.04; 0.086327036; 0.024772844471873; 101.76897628256
967.06; 0.086966496; 0.02495634715956; 101.8575044223
968.08; 0.087925018; 0.025231409498418; 101.94700829644
969.09; 0.089253563; 0.025612655515701; 102.0378645719
970.11; 0.090932498; 0.026094451226067; 102.13042993089
971.13; 0.092879522; 0.026653179116771; 102.22497727613
972.15; 0.094977872; 0.02725533228461; 102.32166065184
973.17; 0.097117906; 0.027869447304689; 102.42052248908
974.18; 0.099240838; 0.028478654648034; 102.52154538008
975.2; 0.10137159; 0.029090106058275; 102.62473728244
976.22; 0.10362914; 0.02973794406626; 102.73022727804
977.24; 0.10620803; 0.03047799543186; 102.83834246618
978.26; 0.10933241; 0.031374583376928; 102.94963813975
979.27; 0.1131932; 0.032482495273829; 103.06486393488
980.29; 0.11788539; 0.033828989935159; 103.18486617206
981.31; 0.12336495; 0.03540143228861; 103.31044636284
982.33; 0.12944078; 0.037144983308103; 103.44221149078
983.35; 0.13580716; 0.038971912030512; 103.58045731887
984.36; 0.14210936; 0.040780423334324; 103.72511851866
985.38; 0.14802355; 0.042477589318884; 103.87580010583
986.4; 0.15332587; 0.043999169982213; 104.03187922964
987.42; 0.15792827; 0.045319898049344; 104.19264338981
988.44; 0.16186909; 0.0464507757613; 104.35741914067
989.45; 0.16526268; 0.047424617574556; 104.5256494225
990.47; 0.16822705; 0.048275288237766; 104.69689730292
991.49; 0.17081796; 0.049018788923584; 104.87078261732
992.51; 0.17299623; 0.049643876340321; 105.04688531795
993.53; 0.17464327; 0.050116519299578; 105.22466463379
994.54; 0.17562146; 0.050397225667557; 105.40343970464
995.56; 0.17585776; 0.050465035515085; 105.58245531833
996.58; 0.17541786; 0.050338799578024; 105.76102312861
997.6; 0.17453916; 0.050086643365485; 105.93869646606
998.62; 0.17360428; 0.049818365454961; 106.1154181354
999.63; 0.17305777; 0.049661536171116; 106.2915834749
1000.65; 0.17329041; 0.049728295726465; 106.46798563523
1001.67; 0.1745288; 0.050083670407295; 106.6456484253
1002.69; 0.17676795; 0.050726228257876; 106.82559056668
1003.71; 0.17977101; 0.051588001599888; 107.00858969919
