#Wavenumber (cm^-1);   Spectrum (K*cm*km*mol^-1);  Spectrum (normalised);   Integral (K*km*mol^-1)
518.14; 183.89088; 0.003317192949163; 197697.07519447
519.16; 184.2059; 0.003322875569872; 197884.58885458
520.18; 183.94931; 0.003318246963283; 198071.84131037
521.19; 183.46177; 0.003309452268024; 198258.59747833
522.21; 183.18503; 0.003304460177189; 198445.07193757
523.23; 183.57135; 0.003311428972923; 198631.93964534
524.25; 184.98709; 0.00333696739411; 198820.24852536
525.27; 187.63161; 0.003384671679923; 199011.24940336
526.28; 191.4892; 0.003454258438923; 199206.17714754
527.3; 196.32598; 0.003541508728402; 199406.02852486
528.32; 201.73362; 0.003639056715989; 199611.38464609
529.34; 207.21228; 0.003737885827704; 199822.3178014
530.36; 212.27512; 0.003829213995532; 200038.40471304
531.37; 216.55053; 0.003906337776259; 200258.84381025
532.39; 219.85676; 0.003965978596099; 200482.64850577
533.41; 222.22956; 0.004008781346457; 200708.86861091
534.43; 223.89555; 0.004038834007478; 200936.78461983
535.45; 225.19991; 0.004062363253709; 201166.02841324
536.46; 226.51189; 0.004086029956514; 201396.60774146
537.48; 228.13933; 0.004115387217152; 201628.84373844
538.5; 230.2809; 0.004154018827943; 201863.25975708
539.52; 233.03054; 0.00420361936507; 202100.47478697
540.54; 236.42843; 0.004264913632355; 202341.1487236
541.55; 240.53281; 0.004338952216523; 202586.00074535
542.57; 245.47673; 0.004428135195936; 202835.88545925
543.59; 251.47805; 0.004536392529794; 203091.87926589
544.61; 258.78997; 0.004668291672747; 203355.31628635
545.62; 267.60561; 0.004827316301105; 203627.72724527
546.64; 277.95459; 0.00501400072769; 203910.67302507
547.66; 289.6393; 0.00522478028144; 204205.51333734
548.68; 302.24921; 0.005452249444356; 204513.18998669
549.7; 315.26395; 0.005687021303424; 204834.11508636
550.71; 328.21973; 0.005920729587744; 205168.22860688
551.73; 340.88282; 0.006149158060448; 205515.23261072
552.75; 353.36311; 0.006374289018501; 205874.94101252
553.77; 366.11522; 0.0066043233159; 206247.63050808
554.79; 379.81359; 0.00685142712213; 206634.26435785
555.8; 395.13731; 0.007127850487655; 207036.49708506
556.82; 412.54224; 0.007441816634735; 207456.44728107
557.84; 432.11552; 0.007794897474894; 207896.32223542
558.86; 453.58939; 0.008182262906802; 208358.0566626
559.88; 476.54147; 0.008596293651256; 208843.15531907
560.89; 500.74059; 0.009032819651023; 209352.88763044
561.91; 526.53408; 0.00949810636433; 209888.87660181
562.93; 555.13799; 0.010014090020346; 210453.98311605
563.95; 588.70076; 0.010619526157246; 211053.25508621
564.97; 630.06638; 0.011365717284298; 211694.63547492
565.98; 682.2498; 0.012307049844604; 212389.13633345
567; 747.73026; 0.01348824665121; 213150.29347631
568.02; 827.73608; 0.014931465270839; 213992.89308399
569.04; 921.71351; 0.016626716651313; 214931.15765853
570.06; 1027.1333; 0.018528375853173; 215976.73507978
571.07; 1139.7011; 0.020558977438542; 217136.90164871
572.09; 1253.9273; 0.022619494769525; 218413.34550545
573.11; 1363.9165; 0.024603581194714; 219801.75360975
574.13; 1464.1825; 0.026412271588935; 221292.22824402
575.15; 1550.3024; 0.027965781611089; 222870.36918183
576.16; 1619.2858; 0.029210167673569; 224518.73223465
577.18; 1669.6331; 0.030118378611324; 226218.34664809
578.2; 1701.1468; 0.030686851737572; 227950.04070271
579.22; 1714.6226; 0.030929940621286; 229695.45250396
580.24; 1711.5528; 0.030874564743399; 231437.73942177
581.25; 1693.9393; 0.030556836218689; 233162.0965196
582.27; 1664.2439; 0.03002116326143; 234856.22501354
583.29; 1625.4468; 0.029321305462239; 236510.85969193
584.31; 1581.1451; 0.028522150621739; 238120.39715959
585.33; 1535.6288; 0.027701085708503; 239683.60101368
586.34; 1493.8949; 0.026948251207841; 241204.3215345
587.36; 1461.5926; 0.026365552588955; 242692.15974421
588.38; 1444.9052; 0.02606452990844; 244163.01090541
589.4; 1450.3604; 0.026162935827082; 245639.41520807
590.41; 1484.537; 0.0267794447945; 247150.6098563
591.43; 1553.6215; 0.028025654591834; 248732.12945547
592.45; 1662.7909; 0.029994952710068; 250424.77881616
593.47; 1815.4718; 0.032749151313892; 252272.85074729
594.49; 2012.6171; 0.036305439690568; 254321.60806179
595.5; 2252.2248; 0.040627703921427; 256614.2757635
596.52; 2529.3309; 0.045626398805535; 259189.02544146
597.54; 2836.6124; 0.051169425328701; 262076.57441692
598.56; 3165.5522; 0.057103144201867; 265298.96991124
599.58; 3507.8826; 0.063278415042728; 268869.8430696
600.59; 3856.8504; 0.069573417413944; 272795.95031013
601.61; 4207.8043; 0.075904246884994; 277079.31348024
602.63; 4557.7637; 0.082217136649693; 281718.92022312
603.65; 4903.9462; 0.08846189521588; 286710.92582664
604.67; 5241.6356; 0.0945534474271; 292046.6847191
605.68; 5562.1022; 0.100334318919815; 297708.66476677
606.7; 5851.4113; 0.105553142749734; 303665.14900274
607.72; 6090.7941; 0.109871350027392; 309865.31458005
608.74; 6258.8221; 0.1129023937467; 316236.52544329
609.76; 6335.0545; 0.114277543943261; 322685.33753194
610.77; 6304.2984; 0.113722737103119; 329102.84124031
611.79; 6160.3355; 0.111125801807464; 335373.79699806
612.81; 5908.0317; 0.106574513639138; 341387.91827943
613.83; 5563.1668; 0.100353523154488; 347050.98197505
614.85; 5149.9695; 0.092899889944547; 352293.42871991
615.86; 4696.9986; 0.084728783929631; 357074.77056465
616.88; 4232.4697; 0.076349184072571; 361383.24212301
617.9; 3780.2316; 0.068191296978535; 365231.35476692
618.92; 3357.3161; 0.060562357932227; 368648.95770394
619.94; 2973.4484; 0.053637799042458; 371675.79982377
620.95; 2632.2794; 0.047483478603766; 374355.346636
621.97; 2333.6261; 0.042096095493715; 376730.87726671
622.99; 2075.8076; 0.037445328090983; 378843.95978096
624.01; 1857.2991; 0.033503670649721; 380734.61012023
625.03; 1677.3011; 0.030256701053058; 382442.03030653
626.04; 1535.2833; 0.0276948532615; 384004.88241753
627.06; 1429.9368; 0.025794516132116; 385460.49636181
628.08; 1358.1327; 0.024499247686824; 386843.01685375
629.1; 1314.4018; 0.023710389462096; 388181.02117043
630.12; 1291.1925; 0.023291718746533; 389495.39946009
631.13; 1279.8396; 0.023086924686966; 390798.22095548
632.15; 1271.918; 0.022944027575015; 392092.97860053
633.17; 1260.5495; 0.02273895210829; 393376.16358723
634.19; 1241.2863; 0.022391464776573; 394639.73952166
635.21; 1212.3752; 0.021869939744594; 395873.885122
636.22; 1174.4184; 0.021185240050228; 397069.39237846
637.24; 1129.6229; 0.020377177590827; 398219.29976617
638.26; 1080.9039; 0.019498339427181; 399319.61327812
639.28; 1031.0933; 0.018599809978012; 400369.22176066
640.29; 982.41469; 0.017721700406363; 401369.27752477
641.31; 936.27458; 0.016889382634184; 402322.36464076
642.33; 893.32628; 0.016114641668571; 403231.73224521
643.35; 853.7051; 0.015399918355846; 404100.76719986
644.37; 817.31725; 0.014743520825663; 404932.76089123
645.38; 784.08064; 0.014143968263045; 405730.92115317
646.4; 754.05131; 0.013602271569092; 406498.5128503
647.42; 727.41581; 0.013121795904408; 407238.99075362
648.44; 704.37975; 0.012706250251418; 407956.01894024
649.46; 685.02442; 0.012357100993963; 408653.34424087
650.47; 669.22333; 0.012072066389; 409334.58471645
651.49; 656.69427; 0.011846055672799; 410003.07114979
652.51; 647.20645; 0.011674905642917; 410661.89938268
653.53; 640.88018; 0.01156078656187; 411314.2877538
654.55; 638.44219; 0.01151680785429; 411964.19435318
655.56; 641.27319; 0.011567876037982; 412616.98278644
656.58; 651.13727; 0.011745813392059; 413279.8124333
657.6; 669.61153; 0.012079069097904; 413961.4480743
658.62; 697.39917; 0.012580328124355; 414671.37033724
659.64; 733.83839; 0.013237652313879; 415418.38614976
660.65; 776.93863; 0.01401513411306; 416209.27615263
661.67; 824.14693; 0.014866720879636; 417048.22216872
662.69; 873.78853; 0.015762201751255; 417937.70118421
663.71; 926.82235; 0.01671887460948; 418881.16634584
664.73; 988.32246; 0.017828270199217; 419887.23596479
665.74; 1068.0514; 0.019266494202562; 420974.46619729
666.76; 1179.6815; 0.021280180692258; 422175.33104972
667.78; 1338.6062; 0.024147010707362; 423537.97435556
668.8; 1558.7434; 0.028118048138302; 425124.7078569
669.82; 1849.1046; 0.033355850716389; 427007.01655406
670.83; 2211.0417; 0.039884805258129; 429257.7615666
671.85; 2636.9303; 0.047567375818719; 431942.04284966
672.87; 3110.6462; 0.056112699237621; 435108.54646325
673.89; 3609.677; 0.065114676122909; 438783.04190044
674.91; 4108.2707; 0.074108768196085; 442965.08420601
675.92; 4580.7941; 0.082632580202393; 447628.13497972
676.94; 5004.5306; 0.090276329202361; 452722.53118217
677.96; 5361.4348; 0.09671449566155; 458180.24043107
678.98; 5638.7595; 0.10171713385366; 463920.25424546
680; 5828.8138; 0.105145508245681; 469853.73520544
681.01; 5928.2891; 0.10693993526553; 475888.47774083
682.03; 5937.5578; 0.107107132607171; 481932.65534638
683.05; 5860.1675; 0.105711095144662; 487898.0530224
684.07; 5702.5257; 0.102867407260557; 493702.97810556
685.08; 5473.609; 0.098737997127843; 499274.87584526
686.1; 5184.5115; 0.093522990333484; 504552.48480038
687.12; 4847.7451; 0.087448088045806; 509487.28015261
688.14; 4476.3664; 0.080748817233086; 514044.02797123
689.16; 4083.1254; 0.073655174130601; 518200.47345548
690.17; 3679.8529; 0.066380573597984; 521946.40491299
691.19; 3277.2023; 0.059117191469972; 525282.45540744
692.21; 2884.7034; 0.052036935050326; 528218.95903545
693.23; 2510.9397; 0.045294641412419; 530774.98729049
694.25; 2163.609; 0.039029170557812; 532977.44792401
695.26; 1849.303; 0.033359429638199; 534859.95858157
696.28; 1572.9981; 0.028375187537126; 536461.20279751
697.3; 1337.4324; 0.02412583662258; 537822.6512323
698.32; 1142.6447; 0.020612076804672; 538985.81420308
699.34; 985.93755; 0.017785248997532; 539989.45608575
700.35; 862.38312; 0.015556460467977; 540867.32488438
701.37; 765.79122; 0.013814046871249; 541646.86729674
702.39; 689.87964; 0.012444683921135; 542349.1350008
703.41; 629.30724; 0.011352023218255; 542989.74261822
704.43; 580.28262; 0.010467671999753; 543580.44528159
705.44; 540.61964; 0.009752194660155; 544130.77274912
706.46; 509.30942; 0.009187392093433; 544649.22776333
707.48; 485.83594; 0.008763955855876; 545143.78778093
708.5; 469.52228; 0.008469675041476; 545621.74119828
709.52; 459.14166; 0.008282419863449; 546089.12759543
710.53; 452.89477; 0.008169732711905; 546550.15492634
711.55; 448.70287; 0.008094115361422; 547006.91509005
712.57; 444.65526; 0.008021100846765; 547459.55495692
713.59; 439.41636; 0.007926596746609; 547906.86185394
714.61; 432.44333; 0.007800810813395; 548347.07050362
715.62; 423.95798; 0.007647744260061; 548778.64143764
716.64; 414.71479; 0.00748100709128; 549200.80319887
717.66; 405.67045; 0.007317856961824; 549613.75820704
718.68; 397.67432; 0.007173615409134; 550018.57350482
719.7; 391.2679; 0.007058050508616; 550416.86734286
720.71; 386.62747; 0.00697434216116; 550810.43741965
721.73; 383.6324; 0.006920314331796; 551200.95864887
722.75; 382.00891; 0.006891028324893; 551589.82723101
723.77; 381.49051; 0.006881676948551; 551978.16811281
724.79; 381.94684; 0.006889908649103; 552366.97351603
725.8; 383.45086; 0.006917039546184; 552757.30994923
726.82; 386.27429; 0.006967971175248; 553150.52050839
727.84; 390.81678; 0.007049912790839; 553548.35512744
728.86; 397.4877; 0.007170248985807; 553952.98045873
729.88; 406.56927; 0.00733407070427; 554366.85042942
730.89; 418.09595; 0.007541999567427; 554792.45406787
731.91; 431.78408; 0.007788918655112; 555231.99162972
732.93; 447.03456; 0.008064020850106; 555687.05352584
733.95; 463.01237; 0.008352243293084; 556158.38014373
734.96; 478.78344; 0.008636736369656; 556645.7610282
735.98; 493.47204; 0.008901702856048; 557148.09426843
737; 506.39655; 0.009134847063327; 557663.58410067
738.02; 517.15146; 0.009328854028876; 558190.02197549
739.04; 525.62415; 0.009481692209477; 558725.08468042
740.05; 531.95729; 0.009595935217907; 559266.5942493
741.07; 536.48235; 0.009677562415116; 559812.71012899
742.09; 539.65013; 0.009734705746424; 560362.0506753
743.11; 541.97352; 0.009776617193725; 560913.75633129
744.13; 543.98177; 0.009812843855646; 561467.50629933
745.14; 546.17537; 0.009852414031466; 562023.48925752
746.16; 548.97106; 0.009902845260878; 562582.31810892
747.18; 552.63813; 0.00996899524476; 563144.87987811
748.2; 557.24245; 0.0100520522068; 563712.12864858
749.22; 562.62433; 0.010149135511798; 564284.85593788
750.23; 568.43258; 0.010253910071292; 564863.49578035
751.25; 574.21995; 0.010358307978128; 565448.026914
752.27; 579.58012; 0.010454999658163; 566038.0144651
753.29; 584.28585; 0.010539885947122; 566632.79224574
754.31; 588.38077; 0.010613753883103; 567231.73847947
755.32; 592.18888; 0.010682448076321; 567834.56120891
756.34; 596.23225; 0.010755386105955; 568441.49990829
757.36; 601.07833; 0.010842804157394; 569053.37171023
758.38; 607.16218; 0.010952550243354; 569671.436607
759.4; 614.63594; 0.011087368805187; 570297.10947141
760.41; 623.28756; 0.011243434689818; 570931.58931415
761.43; 632.54708; 0.011410466434169; 571575.49494573
762.45; 641.57274; 0.011573279596592; 572228.58831459
763.47; 649.39006; 0.011714295609922; 572889.63937697
764.49; 655.05015; 0.011816397522968; 573556.45215996
765.5; 657.77903; 0.011865623572107; 574226.04283204
766.52; 657.10117; 0.011853395709515; 574894.94346646
767.54; 652.93056; 0.011778162407648; 575559.59859787
768.56; 645.62699; 0.01164641388968; 576216.81901787
769.58; 636.01143; 0.011472959568105; 576864.25120739
770.59; 625.32813; 0.011280244369647; 577500.80825899
771.61; 615.13869; 0.011096437872425; 578126.99290101
772.63; 607.13984; 0.010952147253872; 578745.03505616
773.65; 602.91512; 0.010875937866021; 579358.77663453
774.67; 603.65566; 0.010889296408144; 579973.27204302
775.68; 609.90792; 0.011002080428691; 580594.13198734
776.7; 621.4168; 0.011209688199065; 581226.70747045
777.72; 637.12126; 0.011492979703148; 581875.26942359
778.74; 655.32798; 0.011821409276226; 582542.36502885
779.75; 674.04114; 0.012158974480159; 583228.50982107
780.77; 691.37993; 0.012471747533042; 583932.30475907
781.79; 705.98393; 0.012735187926767; 584650.96593915
782.81; 717.30409; 0.01293939139208; 585381.15055367
783.83; 725.70665; 0.013090964503193; 586119.88860428
784.84; 732.37046; 0.013211172441436; 586865.4101335
785.86; 739.01843; 0.01333109464318; 587617.6990071
786.88; 747.56913; 0.013485340039964; 588378.69211822
787.9; 759.81046; 0.013706160417594; 589152.14637691
788.92; 777.17698; 0.01401943368974; 589943.27900481
789.93; 800.66584; 0.014443147365894; 590758.32227505
790.95; 830.87206; 0.014988034964479; 591604.11417548
791.97; 868.08379; 0.015659294400413; 592487.7860107
792.99; 912.36756; 0.01645812580307; 593416.53681401
794.01; 963.59508; 0.017382214959352; 594397.43502518
795.02; 1021.4044; 0.018425032682014; 595437.18058465
796.04; 1085.1288; 0.019574552062038; 596541.79492365
797.06; 1153.7492; 0.020812389996409; 597716.26178761
798.08; 1225.9128; 0.02211414343359; 598964.18813712
799.1; 1300.0338; 0.023451206253589; 600287.56643289
800.11; 1374.443; 0.024793467890451; 601686.69005042
801.13; 1447.5334; 0.026111939799072; 603160.21663285
802.15; 1517.8465; 0.027380312214027; 604705.31885658
803.17; 1584.0737; 0.028574979404063; 606317.83750544
804.19; 1644.9956; 0.029673944709627; 607992.37205798
805.2; 1699.4121; 0.03065555962233; 609722.30020883
806.22; 1746.1261; 0.031498229750545; 611499.78120424
807.24; 1784.0175; 0.032181749699517; 613315.83405941
808.26; 1812.1927; 0.032689999889963; 615160.56798709
809.28; 1830.149; 0.033013912156591; 617023.58069071
810.29; 1837.8751; 0.033153282659601; 618894.45818699
811.31; 1835.8249; 0.033116299264968; 620763.24869498
812.33; 1824.762; 0.032916736492321; 622620.77763123
813.35; 1805.5316; 0.032569840837194; 624458.73090194
814.37; 1778.8636; 0.032088778907596; 626269.53730351
815.38; 1745.304; 0.031483399954073; 628046.18147366
816.4; 1705.3225; 0.030762176857544; 629782.12622817
817.42; 1659.5605; 0.029936679781563; 631471.4872417
818.44; 1609.1085; 0.029026580168841; 633109.49029266
819.46; 1555.6696; 0.028062600104734; 634693.0948247
820.47; 1501.4936; 0.02708532355239; 636221.55050306
821.49; 1449.051; 0.026139315664692; 637696.62193731
822.51; 1400.5237; 0.02526393556209; 639122.29463634
823.53; 1357.2746; 0.024483768489217; 640503.94163754
824.55; 1319.4903; 0.023802180508622; 641847.12586085
825.56; 1286.1425; 0.023200622198443; 643156.36341081
826.58; 1255.3126; 0.022644484085974; 644434.21750534
827.6; 1224.7987; 0.022094046272356; 645681.00977014
828.62; 1192.8218; 0.021517217518173; 646895.2509068
829.63; 1158.6131; 0.02090012950141; 648074.6690895
830.65; 1122.6987; 0.020252272498097; 649217.52795977
831.67; 1086.7948; 0.019604604903448; 650323.83813886
832.69; 1053.3496; 0.01900128960242; 651396.10255711
833.71; 1024.8743; 0.018487625931958; 652439.38033065
834.72; 1003.2611; 0.018097747137269; 653460.65684696
835.74; 989.28415; 0.017845618048589; 654467.70542323
836.76; 982.41524; 0.017721710327769; 655467.76174004
837.78; 980.99527; 0.017696095601949; 656466.37259151
838.8; 982.70229; 0.017726888399874; 657466.72111446
839.81; 985.18194; 0.017771618608878; 658469.59381252
840.83; 986.66866; 0.017798437432636; 659473.97992995
841.85; 986.43344; 0.017794194317776; 660478.12660091
842.87; 984.94176; 0.017767286020973; 661480.7548118
843.89; 983.68145; 0.017744551389186; 662482.10008297
844.9; 984.7059; 0.017763031361204; 663484.48819439
845.92; 990.0138; 0.017858780146869; 664492.27951799
846.94; 1000.9317; 0.018055727276056; 665511.18476838
847.96; 1017.6664; 0.018357603197507; 666547.12524845
848.98; 1039.1487; 0.018745120697515; 667604.93380371
849.99; 1063.206; 0.019179088417588; 668687.23164501
851.01; 1087.0072; 0.019608436370144; 669793.75803586
852.03; 1107.6445; 0.019980710982402; 670921.29235387
853.05; 1122.6836; 0.020252000110398; 672064.13584149
854.07; 1130.5338; 0.020393609243432; 673214.97046104
855.08; 1130.5618; 0.020394114333203; 674365.83357684
856.1; 1122.9635; 0.020257049204222; 675508.96191558
857.12; 1108.4863; 0.019995896145606; 676637.35313579
858.14; 1088.1325; 0.019628735567285; 677745.02505782
859.16; 1062.9535; 0.019174533590184; 678827.06583009
860.17; 1033.986; 0.018651991163094; 679879.61891338
861.19; 1002.3031; 0.018080465851512; 680899.92025225
862.21; 969.09961; 0.017481510737938; 681886.42183192
863.23; 935.71681; 0.016879321065545; 682838.94116554
864.25; 903.55262; 0.016299113801957; 683758.71873923
865.26; 873.86394; 0.015763562066243; 684648.27452334
866.28; 847.53358; 0.015288590797733; 685511.02714014
867.3; 824.90135; 0.014880329801974; 686350.74111616
868.32; 805.74054; 0.014534689475318; 687170.95021579
869.34; 789.40256; 0.014239969954374; 687974.52795908
870.35; 775.08128; 0.013981629524229; 688763.52725848
871.37; 762.09806; 0.013747426251933; 689539.3102007
872.39; 750.10088; 0.013531010076721; 690302.88052723
873.41; 739.10986; 0.013332743941674; 691055.26247379
874.42; 729.40832; 0.013157738633721; 691797.76867184
875.44; 721.34208; 0.013012232372322; 692532.06377986
876.46; 715.12226; 0.012900033534353; 693260.02737709
877.48; 710.71469; 0.012820525729904; 693983.50425782
878.5; 707.85081; 0.012768864426509; 694704.06583926
879.51; 706.13556; 0.012737923168269; 695422.88137164
880.53; 705.18556; 0.012720786193876; 696140.72984145
881.55; 704.72556; 0.012712488290486; 696858.1100542
882.57; 704.60234; 0.012710265534712; 697575.36483141
883.59; 704.7253; 0.012712483600367; 698292.74477533
884.6; 704.98552; 0.012717177688237; 699010.38961817
885.62; 705.21714; 0.012721355862983; 699728.27023904
886.64; 705.24068; 0.012721780499169; 700446.17481828
887.66; 704.9795; 0.012717069093936; 701163.81352901
888.68; 704.59233; 0.012710084965119; 701881.05811294
889.69; 704.54232; 0.012709182838709; 702598.25179515
890.71; 705.53987; 0.012727177563768; 703316.4609389
891.73; 708.34646; 0.012777805417413; 704037.52707143
892.75; 713.49005; 0.012870590228064; 704763.82915048
893.77; 720.98984; 0.013005878342995; 705497.76569534
894.78; 730.19943; 0.01317200940405; 706241.07720621
895.8; 739.84506; 0.013346006155962; 706994.20755475
896.82; 748.27292; 0.013498035651762; 707755.91709774
897.84; 753.84892; 0.01359862067199; 708523.3027689
898.86; 755.40259; 0.013626647201469; 709292.27001358
899.87; 752.59015; 0.01357591382014; 710058.37431007
900.89; 746.07414; 0.013458372034334; 710817.84559249
901.91; 737.46819; 0.013303129987198; 711568.55638818
902.93; 729.05739; 0.013151408235381; 712310.70535412
903.95; 723.36097; 0.013048650968356; 713047.0556052
904.96; 722.64055; 0.013035655369312; 713782.67250382
905.98; 728.46981; 0.013140808926524; 714524.22333353
907; 741.46832; 0.013375288013913; 715279.00608802
908.02; 761.26785; 0.013732450159816; 716053.94390546
909.04; 786.72695; 0.014191704838526; 716854.7979964
910.05; 816.349; 0.014726054640972; 717685.80605585
911.07; 848.80094; 0.015311452603909; 718549.84878741
912.09; 883.39306; 0.015935457103538; 719449.10479994
913.11; 920.37881; 0.016602640104236; 720386.01071034
914.13; 960.97755; 0.017334997544001; 721364.24439121
915.14; 1007.1054; 0.018167094159016; 722389.43419548
916.16; 1060.8966; 0.019137429334784; 723469.38114504
917.18; 1124.1764; 0.020278928610792; 724613.74417986
918.2; 1198.0678; 0.021611849694664; 725833.32552906
919.22; 1282.8693; 0.023141577204144; 727139.23110456
920.23; 1378.2274; 0.024861734380866; 728542.20713439
921.25; 1483.5002; 0.026760742041815; 730052.34628073
922.27; 1598.1041; 0.028828072673038; 731679.14730146
923.29; 1721.6223; 0.031056207652507; 733431.68453918
924.3; 1853.5318; 0.033435712624845; 735318.49988751
925.32; 1992.5705; 0.035943820668598; 737346.85065274
926.34; 2135.9459; 0.03853015809851; 739521.15139694
927.36; 2278.7089; 0.041105448493561; 741840.77876957
928.38; 2413.6261; 0.043539209126828; 744297.74599098
929.39; 2531.7519; 0.045670071031857; 746874.9601991
930.41; 2623.6775; 0.047328309614258; 749545.7507228
931.43; 2681.1845; 0.0483656738105; 752275.08088897
932.45; 2698.8636; 0.04868458568839; 755022.4075558
933.47; 2675.2335; 0.048258324195117; 757745.67984238
934.48; 2613.0347; 0.047136324992076; 760405.63640785
935.5; 2518.6235; 0.045433248869095; 762969.48649356
936.52; 2400.6722; 0.043305534755678; 765413.26723659
937.54; 2268.575; 0.040922643877978; 767722.57865089
938.56; 2131.0121; 0.038441157672972; 769891.85701387
939.57; 1995.0139; 0.035987896966738; 771922.69507611
940.59; 1865.6478; 0.03365427218458; 773821.84407909
941.61; 1746.221; 0.031499941644093; 775599.42174753
942.63; 1638.7319; 0.02956095432383; 777267.580123
943.65; 1544.2809; 0.027857160251816; 778839.59144526
944.66; 1463.253; 0.02639550441241; 780329.11985266
945.68; 1395.2588; 0.025168962450003; 781749.43309389
946.7; 1338.98; 0.024153753655813; 783112.45692842
947.72; 1292.136; 0.023308738467944; 784427.79562362
948.74; 1251.7411; 0.022580058081716; 785702.01409239
949.75; 1214.6793; 0.02191150322112; 786938.50517922
950.77; 1178.456; 0.021258073995291; 788138.12254049
951.79; 1141.8722; 0.020598141738653; 789300.49915779
952.81; 1105.3559; 0.019939427109142; 790425.70374075
953.83; 1070.7977; 0.019316034489694; 791515.72955225
954.84; 1040.9148; 0.018776979234858; 792575.33594116
955.86; 1018.3475; 0.018369889506201; 793611.96978127
956.88; 1004.7926; 0.018125373743882; 794634.80525907
957.9; 1000.4669; 0.018047342785848; 795653.23735951
958.92; 1004.0684; 0.018112309957719; 796675.33568546
959.93; 1013.2215; 0.018277422000159; 797706.75148197
960.95; 1025.2245; 0.018493943161887; 798750.38574304
961.97; 1037.826; 0.018721260617483; 799806.84787594
962.99; 1049.7717; 0.018936748149072; 800875.47015596
964.01; 1060.9651; 0.019138665000833; 801955.48686566
965.02; 1072.243; 0.019342106141369; 803046.98393247
966.04; 1084.8943; 0.019570321935201; 804151.35950063
967.06; 1100.1297; 0.019845152103275; 805271.24406139
968.08; 1118.695; 0.020180050072435; 806410.02731875
969.09; 1140.7471; 0.020577846149295; 807571.25863734
970.11; 1166.0002; 0.021033384810399; 808758.19657449
971.13; 1194.0535; 0.021539436056447; 809973.69154039
972.15; 1224.7531; 0.022093223697586; 811220.43735013
973.17; 1258.443; 0.022700953122438; 812501.47801491
974.18; 1296.0035; 0.023378503992645; 813820.75369281
975.2; 1338.6504; 0.024147808027644; 815183.44207128
976.22; 1387.5447; 0.025029808414038; 816595.90266709
977.24; 1443.3255; 0.026036033825862; 818065.1457115
978.26; 1505.7115; 0.027161409914804; 819597.89507883
979.27; 1573.3125; 0.028380858973705; 821199.45931763
980.29; 1643.7512; 0.029651497077064; 822872.72712922
981.31; 1714.1209; 0.030920890494914; 824617.62818827
982.33; 1781.7021; 0.03213998238319; 826431.32406643
983.35; 1844.7673; 0.033277610506878; 828309.21752355
984.36; 1903.2302; 0.034332218107144; 830246.62375479
985.38; 1958.8991; 0.035336424963773; 832240.69855659
986.4; 2015.1646; 0.036351393840322; 834292.0491309
987.42; 2076.1106; 0.037450793883868; 836405.44014153
988.44; 2145.228; 0.038697597161684; 838589.18965408
989.45; 2224.0765; 0.04011993897794; 840853.20351443
990.47; 2311.3244; 0.041693796902321; 843206.03198329
991.49; 2402.538; 0.043339191773387; 845651.7120041
992.51; 2490.9015; 0.044933173917381; 848187.3422805
993.53; 2568.7662; 0.046337769043733; 850802.23545707
994.54; 2629.6457; 0.047435969499072; 853479.10128734
995.56; 2670.09; 0.048165541007968; 856197.13764127
996.58; 2690.8623; 0.048540250874482; 858936.31933823
997.6; 2697.0241; 0.048651403094288; 861681.77350281
998.62; 2696.8586; 0.04864841765296; 864427.05918454
999.63; 2699.9256; 0.048703743021869; 867175.46698395
1000.65; 2714.8178; 0.048972382232457; 869939.03439041
1001.67; 2747.2809; 0.049557981509746; 872735.64776825
1002.69; 2799.2363; 0.050495200835419; 875585.14957103
1003.71; 2868.9422; 0.051752620017898; 878505.60891051
1004.72; 2952.1511; 0.053253618742727; 881510.7713027
1005.74; 3043.8098; 0.054907042737269; 884609.2382956
1006.76; 3139.692; 0.056636654112179; 887805.3092774
1007.78; 3237.4207; 0.058399574353634; 891100.86381848
1008.8; 3336.5823; 0.06018834256415; 894497.3606128
1009.81; 3437.9735; 0.06201733035162; 897997.06930983
1010.83; 3542.3218; 0.063899661030647; 901603.00006735
1011.85; 3648.9868; 0.065823782476596; 905317.51118954
1012.87; 3755.1242; 0.067738386588135; 909140.06561984
1013.89; 3855.6015; 0.069550888606239; 913064.90161189
1014.9; 3943.6752; 0.071139643071097; 917079.39276923
1015.92; 4012.1788; 0.072375374059564; 921163.61762564
1016.94; 4054.8228; 0.073144625781694; 925291.25228016
1017.96; 4067.2124; 0.073368120790054; 929431.49903007
1018.97; 4047.3331; 0.07300951967947; 933551.50951897
1019.99; 3995.4687; 0.072073941895555; 937618.72422714
1021.01; 3913.7114; 0.070599128467599; 941602.71356086
1022.03; 3805.3325; 0.068644090115952; 945476.37781337
1023.05; 3674.2652; 0.066279777522387; 949216.62128016
1024.06; 3524.8415; 0.063584335290135; 952804.75781412
1025.08; 3361.7645; 0.060642602265797; 956226.8889964
1026.1; 3190.1771; 0.057547350813168; 959474.35166651
1027.12; 3015.639; 0.054398871918073; 962544.14207278
1028.14; 2843.8776; 0.051300481693292; 965439.08670479
1029.15; 2680.297; 0.048349664268633; 968167.51342902
1030.17; 2529.3594; 0.045626912914767; 970742.29215389
1031.19; 2394.032; 0.043185752716346; 973179.31343797
1032.21; 2275.497; 0.041047509285083; 975495.67114946
