#Wavenumber (cm^-1);  Spectrum at 400.00 K (cm*km*mol^-1);  Integral (km*mol^-1)
538.50; 0.013984559; 24.406634618503
539.52; 0.014174703; 24.42106385475
540.54; 0.014279165; 24.435599428725
541.55; 0.014322073; 24.450178680508
542.57; 0.014344886; 24.464781155625
543.59; 0.014396524; 24.479436195928
544.61; 0.014520595; 24.494217535045
545.62; 0.014743827; 24.509226114838
546.64; 0.015069852; 24.524566573991
547.66; 0.015480873; 24.540325434928
548.68; 0.015946865; 24.556558655061
549.70; 0.016438906; 24.573292752237
550.71; 0.016941373; 24.590538338809
551.73; 0.017457911; 24.608309739259
552.75; 0.018008532; 24.626641647423
553.77; 0.018618836; 24.645594819136
554.79; 0.019305856; 24.665247347646
555.80; 0.020066659; 24.685674340282
556.82; 0.020875008; 24.706924197413
557.84; 0.021688245; 24.729001894601
558.86; 0.022462463; 24.751867712938
559.88; 0.023170723; 24.775454509473
560.89; 0.023817777; 24.799699978404
561.91; 0.024445965; 24.824584915412
562.93; 0.025129899; 24.850166068281
563.95; 0.025960977; 24.876593222251
564.97; 0.02702545; 24.904103964063
565.98; 0.028381132; 24.932994731676
567.00; 0.030037986; 24.963572105096
568.02; 0.03194744; 24.996093220028
569.04; 0.034004589; 25.030708424047
570.06; 0.036066205; 25.067422264378
571.07; 0.037984841; 25.106089193584
572.09; 0.039654737; 25.146456004737
573.11; 0.041059223; 25.188252521553
574.13; 0.042304058; 25.231316227097
575.15; 0.043619894; 25.275719396549
576.16; 0.045322653; 25.321855902027
577.18; 0.047733667; 25.370446715347
578.20; 0.051078655; 25.422442581668
579.22; 0.055399641; 25.478837025632
580.24; 0.06051877; 25.540442522009
581.25; 0.066082373; 25.607711526083
582.27; 0.071687817; 25.680686630445
583.29; 0.077062092; 25.759132514361
584.31; 0.082232703; 25.842841857339
585.33; 0.087621883; 25.932037153608
586.34; 0.094012568; 26.027737891187
587.36; 0.10237696; 26.131953220714
588.38; 0.11361239; 26.247605728648
589.40; 0.1282736; 26.378182716359
590.41; 0.14640557; 26.527217264455
591.43; 0.16755511; 26.697781134076
592.45; 0.19097843; 26.892188934559
593.47; 0.21598523; 27.112052580821
594.49; 0.24229803; 27.358701516513
595.50; 0.27028467; 27.633839649542
596.52; 0.30095584; 27.940199711431
597.54; 0.33569901; 28.281926817251
598.56; 0.37581878; 28.664494119219
599.58; 0.42203258; 29.094105078321
600.59; 0.47409777; 29.57671614602
601.61; 0.53070733; 30.1169533101
602.63; 0.58969807; 30.717240495994
603.65; 0.64850076; 31.377386282212
604.67; 0.70467149; 32.09471144755
605.68; 0.75631185; 32.864604273612
606.70; 0.80222861; 33.681238382925
607.72; 0.84178518; 34.538139368213
608.74; 0.87451963; 35.428362610558
609.76; 0.89969983; 36.344218217075
610.77; 0.91601709; 37.276684084093
611.79; 0.92157275; 38.214805371792
612.81; 0.91420431; 39.145425907525
613.83; 0.89206841; 40.053513058706
614.85; 0.85429688; 40.923150417948
615.86; 0.80150555; 41.739048486088
616.88; 0.73597741; 42.48824173489
617.90; 0.66144464; 43.16156384021
618.92; 0.58252147; 43.754545564154
619.94; 0.50394519; 44.267540019228
620.95; 0.42983216; 44.705090609658
621.97; 0.36313618; 45.07474757171
622.99; 0.30542013; 45.385652084975
624.01; 0.25695009; 45.647216187915
625.03; 0.21702974; 45.868143094946
626.04; 0.18444065; 46.055895713962
627.06; 0.15785196; 46.216582201964
628.08; 0.13610312; 46.355129301356
629.10; 0.11832448; 46.475578512762
630.12; 0.10391879; 46.58136335516
631.13; 0.092461912; 46.675485591991
632.15; 0.083588341; 46.760574916571
633.17; 0.076909896; 46.838865871561
634.19; 0.071987599; 46.912146141031
635.21; 0.068350477; 46.981723977643
636.22; 0.065539914; 47.048440781998
637.24; 0.063156356; 47.112731227145
638.26; 0.060892702; 47.174717370568
639.28; 0.058549093; 47.234317820316
640.29; 0.056031504; 47.29135547346
641.31; 0.053339261; 47.345652538963
642.33; 0.050545357; 47.397105530799
643.35; 0.047771314; 47.445734667135
644.37; 0.045157669; 47.491703225722
645.38; 0.042832804; 47.535305171504
646.40; 0.040885394; 47.57692473814
647.42; 0.039347001; 47.616978287553
648.44; 0.038189683; 47.655853737211
649.46; 0.037339061; 47.693863290206
650.47; 0.036697895; 47.731220163927
651.49; 0.036171481; 47.768041170408
652.51; 0.035686026; 47.804368005175
653.53; 0.035194819; 47.84019481177
654.55; 0.034672741; 47.875490165442
655.56; 0.034104868; 47.910207448965
656.58; 0.033477008; 47.944285598606
657.60; 0.03277423; 47.977648350154
658.62; 0.031988623; 48.010211387826
659.64; 0.031132177; 48.04190260031
660.65; 0.030247309; 48.0726930559
661.67; 0.029407905; 48.102629034136
662.69; 0.028707537; 48.131852068174
663.71; 0.028237123; 48.160596241292
664.73; 0.028059063; 48.189159156656
665.74; 0.028186824; 48.21785212766
666.76; 0.028577213; 48.246942497418
667.78; 0.029138005; 48.276603728894
668.80; 0.029748268; 48.306886181908
669.82; 0.030284727; 48.337714727484
670.83; 0.030646396; 48.368911436399
671.85; 0.03077154; 48.400235535848
672.87; 0.030644692; 48.431430510358
673.89; 0.030295138; 48.462269653564
674.91; 0.029790357; 48.492594951666
675.92; 0.029227797; 48.522347587684
676.94; 0.028726341; 48.551589763467
677.96; 0.02841644; 48.580516473476
678.98; 0.028426504; 48.609453428128
680.00; 0.028863885; 48.638835618012
681.01; 0.029791497; 48.669162075969
682.03; 0.031204706; 48.700927120427
683.05; 0.033015879; 48.734535860192
684.07; 0.035054161; 48.77021948317
685.08; 0.037085163; 48.807970578995
686.10; 0.038849588; 48.847517782982
687.12; 0.040113411; 48.888351504089
688.14; 0.040717287; 48.929799945203
689.16; 0.04061147; 48.971140669422
690.17; 0.039865639; 49.011722169817
691.19; 0.038649922; 49.051066122576
692.21; 0.03719195; 49.088925922388
693.23; 0.03572208; 49.125289458374
694.25; 0.034422435; 49.160330011842
695.26; 0.033393798; 49.194323457355
696.28; 0.03264826; 49.227557977338
697.30; 0.032126959; 49.260261835305
698.32; 0.031734387; 49.292566071477
699.34; 0.031376279; 49.32450576912
700.35; 0.030988491; 49.356050715824
701.37; 0.030549044; 49.38714832448
702.39; 0.030072596; 49.417760929293
703.41; 0.029593131; 49.447885459744
704.43; 0.029144133; 49.477552929269
705.44; 0.028744852; 49.506813947934
706.46; 0.02839718; 49.53572105218
