#Wavenumber (cm^-1);  Spectrum at 400.00 K (cm*km*mol^-1);  Integral (km*mol^-1)
233.11; 0.057320106; 9.9876087208169
234.13; 0.055836299; 10.044447663406
235.15; 0.054821218; 10.100253298116
236.17; 0.054243848; 10.155471195113
237.18; 0.053965686; 10.210405935017
238.20; 0.053789057; 10.265160874177
239.22; 0.053524202; 10.319646202052
240.24; 0.053053668; 10.373652547151
241.26; 0.052373488; 10.426966497795
242.27; 0.051598491; 10.479491534712
243.29; 0.050930905; 10.531336998561
244.31; 0.05060278; 10.582848445407
245.33; 0.050809954; 10.634570785724
246.35; 0.051656293; 10.687154662941
247.36; 0.053122182; 10.741230751402
248.38; 0.055063081; 10.797282591847
249.40; 0.057235602; 10.855545964667
250.42; 0.059342421; 10.915953988867
251.44; 0.061084825; 10.978135705051
252.45; 0.062212271; 11.041465112721
253.47; 0.062560941; 11.105149450602
254.49; 0.062076335; 11.168340480972
255.51; 0.060817774; 11.230250350887
256.53; 0.058945012; 11.290253829483
257.54; 0.056689473; 11.347961266299
258.56; 0.054315015; 11.403251607634
259.58; 0.052075351; 11.456262067999
260.60; 0.050176486; 11.507339565856
261.61; 0.048751846; 11.556966841405
262.63; 0.047854751; 11.605680913191
263.65; 0.047468118; 11.654001409154
264.67; 0.047526247; 11.702381078105
265.69; 0.047940217; 11.751182150242
266.70; 0.048618178; 11.800673357434
267.72; 0.049475017; 11.851036789842
268.74; 0.050431192; 11.902373567029
269.76; 0.0514058; 11.954702453028
270.78; 0.052311752; 12.007953559615
271.79; 0.05305991; 12.061966258654
272.81; 0.053574451; 12.116502738141
273.83; 0.053815516; 12.171284611017
274.85; 0.053800093; 12.226050784476
275.87; 0.053610631; 12.280624093305
276.88; 0.053384012; 12.334966714383
277.90; 0.053280415; 12.389203877883
278.92; 0.053439516; 12.443602999569
279.94; 0.053937378; 12.498508922895
280.96; 0.054758543; 12.554250756938
281.97; 0.055793698; 12.611046333435
282.99; 0.056865025; 12.668932475479
284.01; 0.057772105; 12.7277419859
285.03; 0.058344254; 12.787133918541
286.05; 0.058483172; 12.846667264234
287.06; 0.058183285; 12.905895337527
288.08; 0.057524849; 12.964453151595
289.10; 0.056643955; 13.022114253968
290.12; 0.055690634; 13.078804916284
291.14; 0.054789116; 13.134577872554
292.15; 0.05401218; 13.189559941463
293.17; 0.053375584; 13.243893983114
294.19; 0.052851306; 13.297694331965
295.21; 0.052392332; 13.351027465607
296.23; 0.051959062; 13.403919549079
297.24; 0.051538509; 13.45638352682
298.26; 0.051151515; 13.50845356213
299.28; 0.050848214; 13.5602148497
300.30; 0.050695878; 13.611821065755
301.32; 0.050764843; 13.663497485465
302.33; 0.051116994; 13.715532379601
303.35; 0.051798423; 13.768260939245
304.37; 0.05283485; 13.822044537115
305.39; 0.054226783; 13.877245062249
306.41; 0.055942038; 13.934191642776
307.42; 0.057905863; 13.993137312131
308.44; 0.059992239; 14.054206822716
309.46; 0.062022323; 14.117342871607
310.48; 0.063775921; 14.182264006944
311.49; 0.065018879; 14.248450419653
312.51; 0.065544004; 14.31517138725
313.53; 0.065217318; 14.381559802903
314.55; 0.064017374; 14.446726726982
315.57; 0.062054824; 14.509895859881
316.58; 0.059563209; 14.570528636204
317.60; 0.056859265; 14.628408914463
318.62; 0.054279893; 14.683663503145
319.64; 0.052110474; 14.736709717162
320.66; 0.050522943; 14.788139893026
321.67; 0.049540448; 14.838569930867
322.69; 0.049038789; 14.888489301936
323.71; 0.048784923; 14.938150248414
324.73; 0.048502546; 14.98752374722
325.75; 0.047947233; 15.03633196127
326.76; 0.046970986; 15.084146398068
327.78; 0.045559138; 15.130523635038
328.80; 0.043830388; 15.175141078959
329.82; 0.042000978; 15.217896261776
330.84; 0.040323736; 15.258944085466
331.85; 0.039019171; 15.298663917816
332.87; 0.038217329; 15.337567509539
333.89; 0.037925587; 15.376174120259
334.91; 0.038029978; 15.414886997266
335.93; 0.038328437; 15.453903691975
336.94; 0.038585911; 15.493182484298
337.96; 0.038595979; 15.532471524996
338.98; 0.038232556; 15.571390617509
340.00; 0.037478708; 15.609542324552
341.02; 0.036426219; 15.646622644086
342.03; 0.035247632; 15.682503212343
343.05; 0.034149523; 15.717265953031
344.07; 0.033320202; 15.751184480442
345.09; 0.032885511; 15.784660511919
346.11; 0.032883277; 15.818134269411
347.12; 0.033261184; 15.851992719708
348.14; 0.03389633; 15.886497720552
349.16; 0.034629288; 15.921748841748
350.18; 0.03530263; 15.95768539556
351.20; 0.035794016; 15.994122159762
352.21; 0.036036812; 16.0308060795
353.23; 0.03602538; 16.067478361315
354.25; 0.03580649; 16.103927823162
355.27; 0.035461315; 16.140025911272
356.28; 0.035083695; 16.175739599046
357.30; 0.03475992; 16.211123697988
358.32; 0.034553632; 16.246297803857
359.34; 0.03449756; 16.281414831061
360.36; 0.034592144; 16.316628140917
361.37; 0.034809991; 16.352063209543
362.39; 0.035104547; 16.387798123737
363.41; 0.035421075; 16.423855249696
364.43; 0.035707898; 16.460204348641
365.45; 0.035925918; 16.496775382481
366.46; 0.036054746; 16.533477558573
367.48; 0.036094501; 16.570220203424
368.50; 0.036063362; 16.606931150181
369.52; 0.035992038; 16.643569491905
370.54; 0.035916953; 16.680131399749
371.55; 0.035873954; 16.7166495371
372.57; 0.035893649; 16.753187722853
373.59; 0.035998428; 16.789832568732
374.61; 0.036200439; 16.82668305335
375.63; 0.036499616; 16.863838087498
376.64; 0.036881503; 16.901381866136
377.66; 0.037315687; 16.939367625114
378.68; 0.037756463; 16.977802075262
379.70; 0.038147295; 17.01663437527
380.72; 0.038429452; 17.055753898666
381.73; 0.038553314; 17.094999508673
382.75; 0.03848908; 17.134179731726
383.77; 0.038232989; 17.173099264546
384.79; 0.037806239; 17.211584384721
385.81; 0.037246365; 17.249499576624
386.82; 0.036593864; 17.286750551049
387.84; 0.035879131; 17.323273958386
388.86; 0.03511495; 17.359019461949
389.88; 0.034297787; 17.393933129271
390.90; 0.033417532; 17.427950735301
391.91; 0.032471675; 17.461005499413
392.93; 0.03147785; 17.49304859213
393.95; 0.030479146; 17.524075047442
394.97; 0.029539488; 17.554144971471
395.99; 0.028730488; 17.583391368624
397.00; 0.028114694; 17.612010913642
398.02; 0.027731536; 17.64024042042
399.04; 0.027590981; 17.668326848225
400.06; 0.027676523; 17.696500354498
401.07; 0.027955308; 17.724957651876
402.09; 0.028390566; 17.753858023444
403.11; 0.02895128; 17.783329176735
404.13; 0.029616022; 17.813477009495
405.15; 0.030371125; 17.844393503693
406.16; 0.031206013; 17.876159878575
407.18; 0.032109524; 17.908845988531
408.20; 0.033069728; 17.942509544469
409.22; 0.034077175; 17.977198637762
410.24; 0.035128893; 18.012958334857
411.25; 0.036229442; 18.049838343511
412.27; 0.037386473; 18.087896160117
413.29; 0.038601122; 18.127190437086
414.31; 0.039856733; 18.167762871866
415.33; 0.04111124; 18.209612340547
416.34; 0.042297924; 18.252669802124
417.36; 0.043336272; 18.296784256615
418.38; 0.044150489; 18.341727548737
419.40; 0.04468969; 18.387219724337
420.42; 0.044942518; 18.432969268288
421.43; 0.044940589; 18.478716848413
422.45; 0.044749111; 18.524269512309
423.47; 0.044447704; 18.569515356904
424.49; 0.044107925; 18.614415321461
425.51; 0.043774995; 18.65897637702
426.52; 0.043459391; 18.703216162046
427.54; 0.043140267; 18.747131092233
428.56; 0.042778524; 18.790677784172
429.58; 0.0423345; 18.83377247839
430.60; 0.041784343; 18.876307136892
431.61; 0.041130391; 18.918176099768
432.63; 0.040403262; 18.959304877301
433.65; 0.039656005; 18.999672979216
434.67; 0.038952473; 19.039324915785
435.69; 0.038352984; 19.078366598123
436.70; 0.037900312; 19.116947480054
437.72; 0.037608718; 19.155231531726
438.74; 0.037458277; 19.193362441718
439.76; 0.03739625; 19.231430210992
440.78; 0.037346303; 19.269447136021
441.79; 0.03722485; 19.307340427131
442.81; 0.036961687; 19.344965829925
443.83; 0.036520081; 19.38214169643
444.85; 0.035910492; 19.418697027881
445.87; 0.035192968; 19.454521950428
446.88; 0.034466093; 19.489606945607
447.90; 0.033844582; 19.524059269302
448.92; 0.033431599; 19.558091194341
449.94; 0.033294106; 19.591983157391
450.95; 0.033448827; 19.626032619906
451.97; 0.03386286; 19.660503549709
452.99; 0.034467804; 19.695590286952
454.01; 0.035181619; 19.731403657199
455.03; 0.035930142; 19.767978990931
456.04; 0.036661297; 19.805298609002
457.06; 0.037348907; 19.843318185014
