#Wavenumber (cm^-1);  Spectrum (K*cm*km*mol^-1); Spectrum (normalised);  Integral (K*km*mol^-1)
1032.21; 906.11959; 0.027360917913133; 951080.98833639
1033.23; 902.20753; 0.027242790511725; 951999.39666657
1034.24; 899.61573; 0.027164529289002; 952915.16666126
1035.26; 898.15043; 0.027120283525572; 953829.44504106
1036.28; 897.39358; 0.027097429907847; 954742.95298413
1037.3; 896.62282; 0.027074156267896; 955655.67631945
1038.32; 894.82615; 0.027019904554403; 956566.57072207
1039.33; 890.87338; 0.026900547885931; 957473.44138294
1040.35; 883.86552; 0.026688940627548; 958373.17834308
1041.37; 873.60546; 0.02637913090426; 959262.47100088
1042.39; 861.0458; 0.02599988314263; 960138.97846646
1043.41; 848.51618; 0.025621542459914; 961002.7313181
1044.42; 839.55297; 0.025350892033906; 961857.36001769
1045.44; 838.26156; 0.02531189700125; 962710.67411814
1046.46; 848.30916; 0.025615291345504; 963574.21623463
1047.48; 871.81469; 0.026325057345414; 964461.68597049
1048.5; 908.49884; 0.027432761039209; 965386.49858276
1049.51; 955.42925; 0.028849857755593; 966359.08432905
1050.53; 1007.5361; 0.030423260716191; 967384.71264312
1051.55; 1058.8272; 0.031972031532165; 968462.55306181
1052.57; 1103.9847; 0.033335593984956; 969586.36182963
1053.59; 1139.873; 0.034419266428614; 970746.70333348
1054.6; 1166.4869; 0.035222891845484; 971934.13668719
1055.62; 1187.032; 0.035843265580719; 973142.48403606
1056.64; 1207.098; 0.036449172554703; 974371.25775131
1057.66; 1233.1707; 0.037236456057175; 975626.57231317
1058.68; 1270.9233; 0.038376422349712; 976920.31738183
1059.69; 1323.7809; 0.039972494734247; 978267.86923102
1060.71; 1392.1393; 0.04203662466998; 979685.00693944
1061.73; 1473.3994; 0.044490330505556; 981184.86391589
1062.75; 1562.7289; 0.04718769754595; 982775.65453978
1063.76; 1654.2662; 0.049951730659162; 984459.62619084
1064.78; 1742.3984; 0.052612944384498; 986233.31255369
1065.8; 1822.7863; 0.055040313528022; 988088.83030552
1066.82; 1892.9395; 0.057158638711284; 990015.76105677
1067.84; 1952.3091; 0.058951345512971; 992003.12751967
1068.85; 2002.0031; 0.060451890771876; 994041.08024469
1069.87; 2044.3013; 0.061729114651423; 996122.09078663
1070.89; 2082.1412; 0.062871717028821; 998241.6206432
1071.91; 2118.6783; 0.063974980444508; 1000398.3437754
1072.93; 2156.9464; 0.065130512621879; 1002594.0221408
1073.94; 2199.5668; 0.066417465556894; 1004833.0862682
1074.96; 2248.4414; 0.067893268456859; 1007121.9026185
1075.98; 2304.3888; 0.069582639524152; 1009467.671021
1077; 2366.7599; 0.071465978728033; 1011876.9304363
1078.02; 2433.1487; 0.073470635207374; 1014353.7708093
1079.03; 2499.3736; 0.075470342611013; 1016898.0252309
1080.05; 2559.8949; 0.077297825803708; 1019503.8877539
1081.07; 2608.7553; 0.078773199924692; 1022159.488053
1082.09; 2640.9727; 0.079746026962649; 1024847.8842844
1083.11; 2654.1351; 0.080143474882233; 1027549.679277
1084.12; 2649.793; 0.080012362120759; 1030247.0542579
1085.14; 2634.1909; 0.079541245744859; 1032928.5469025
1086.16; 2617.9633; 0.079051241956808; 1035593.5205671
1087.18; 2614.6538; 0.078951309278128; 1038255.1252605
1088.2; 2638.2332; 0.07966330583461; 1040940.7328092
1089.21; 2700.1192; 0.081531997103024; 1043689.3376042
1090.23; 2806.4066; 0.084741419853282; 1046546.1384042
1091.25; 2956.0388; 0.089259669305721; 1049555.258382
1092.27; 3140.4463; 0.094827983384513; 1052752.0971611
1093.29; 3344.8086; 0.100998846675129; 1056156.967942
1094.3; 3550.6696; 0.10721496426565; 1059771.3963967
1095.32; 3739.2827; 0.112910269392473; 1063577.8247957
1096.34; 3894.9006; 0.117609261263639; 1067542.6655028
1097.36; 4007.2939; 0.12100305595611; 1071621.9178043
1098.38; 4073.0421; 0.122988369068186; 1075768.0989158
1099.39; 4095.4984; 0.123666452830764; 1079937.1395112
1100.41; 4083.6577; 0.123308914571676; 1084094.1268498
1101.43; 4050.3573; 0.1223033855875; 1088217.2158285
1102.45; 4010.2743; 0.121093051228973; 1092299.5020433
1103.47; 3978.0845; 0.120121057592415; 1096349.020415
1104.48; 3966.9748; 0.119785592392132; 1100387.2295805
1105.5; 3987.5445; 0.120406708941657; 1104446.3778001
1106.52; 4047.0367; 0.122203117736518; 1108566.0864807
1107.54; 4148.8244; 0.125276668882528; 1112789.4106823
1108.56; 4292.1138; 0.129603393030741; 1117158.5972813
1109.57; 4471.8812; 0.135031596028601; 1121710.7794017
1110.59; 4679.1092; 0.141288991144959; 1126473.9106547
1111.61; 4901.4096; 0.148001507973402; 1131463.334101
1112.63; 5124.1302; 0.154726713036195; 1136679.4774908
1113.64; 5332.0178; 0.161004025238172; 1142107.2414821
1114.66; 5511.4452; 0.166421961697053; 1147717.6548375
1115.68; 5653.0723; 0.170698491528369; 1153472.2385325
1116.7; 5754.5991; 0.173764164615498; 1159330.1720952
1117.72; 5823.0201; 0.175830184802231; 1165257.7552392
1118.73; 5875.6075; 0.177418098307848; 1171238.8701686
1119.75; 5938.8578; 0.179327985573701; 1177284.3711679
1120.77; 6044.9419; 0.182531269537563; 1183437.8611807
1121.79; 6225.8173; 0.187992929374214; 1189775.474553
1122.81; 6505.9551; 0.196451887148392; 1196398.2560888
1123.82; 6895.3595; 0.208210226710847; 1203417.4345577
1124.84; 7384.9033; 0.222992345842256; 1210934.9474283
1125.86; 7945.7293; 0.239926881105477; 1219023.3569443
1126.88; 8533.5421; 0.257676301763172; 1227710.1345617
1127.9; 9097.2291; 0.274697226932332; 1236970.7212529
1128.91; 9589.8405; 0.289571974401895; 1246732.7650272
1129.93; 9979.0177; 0.301323453500656; 1256890.9744055
1130.95; 10253.885; 0.309623264822806; 1267328.9863577
1131.97; 10426.314; 0.314829879674653; 1277942.5238025
1132.99; 10526.124; 0.317843712779078; 1288657.6635963
1134; 10591.611; 0.319821138773562; 1299439.4668765
1135.02; 10658.255; 0.321833501196278; 1310289.1107122
1136.04; 10748.934; 0.324571617337708; 1321231.0619077
1137.06; 10868.405; 0.328179128156451; 1332294.6289131
1138.08; 11003.308; 0.332252619062034; 1343495.521317
1139.09; 11127.163; 0.335992507842202; 1354822.4934269
1140.11; 11208.306; 0.33844267776097; 1366232.0652834
1141.13; 11218.03; 0.338736300775773; 1377651.5354755
1142.15; 11136.529; 0.336275320795373; 1388988.0409961
1143.17; 10955.322; 0.330803648063648; 1400140.08569
1144.18; 10676.261; 0.32237720502233; 1411008.0581858
1145.2; 10308.365; 0.311268326715693; 1421501.5286812
1146.22; 9864.2163; 0.29785694453608; 1431542.87525
1147.24; 9357.3641; 0.282552186100948; 1441068.2681462
1148.26; 8801.372; 0.265763613845877; 1450027.6850217
1149.27; 8210.2062; 0.247912946996426; 1458385.3206683
1150.29; 7599.0286; 0.229458009780086; 1466120.8038924
1151.31; 6984.3814; 0.210898305553035; 1473230.6027915
1152.33; 6383.1982; 0.192745156269556; 1479728.4230765
1153.35; 5810.7843; 0.175460716220935; 1485643.5507177
1154.36; 5278.5244; 0.159388754425746; 1491016.8607833
1155.38; 4792.2991; 0.144706839734344; 1495895.2144619
1156.4; 4352.3394; 0.131421947354094; 1500325.7081231
1157.42; 3954.6504; 0.119413448471561; 1504351.3716306
1158.43; 3593.4799; 0.108507651364642; 1508009.3790557
1159.45; 3263.8895; 0.098555437574234; 1511331.877695
1160.47; 2963.4896; 0.089484651448737; 1514348.5822624
1161.49; 2692.7847; 0.081310526720253; 1517089.7208483
1162.51; 2454.1718; 0.074105442488585; 1519587.9618582
1163.52; 2250.1612; 0.067945199026672; 1521878.5288622
1164.54; 2081.6262; 0.062856166241838; 1523997.5344951
1165.56; 1946.7784; 0.058784342139055; 1525979.2709181
1166.58; 1841.1761; 0.05559560646484; 1527853.5087451
1167.6; 1758.6169; 0.053102673391652; 1529643.7048421
1168.61; 1692.4419; 0.051104472753587; 1531366.5376221
1169.63; 1636.7076; 0.049421536390578; 1533032.6353756
1170.65; 1586.8582; 0.047916298719446; 1534647.9885093
1171.67; 1539.8288; 0.046496212930434; 1536215.4677429
1172.69; 1493.7789; 0.045105703832393; 1537736.0701736
1173.7; 1447.7557; 0.04371600095962; 1539209.8229849
1174.72; 1401.513; 0.042319670130064; 1540636.5027745
1175.74; 1355.5181; 0.040930821795681; 1542016.3616626
1176.76; 1310.9963; 0.039586454751211; 1543350.8992903
1177.78; 1269.8001; 0.038342506536237; 1544643.5009668
1178.79; 1233.9722; 0.037260657913033; 1545899.6314161
1179.81; 1205.0638; 0.036387748455905; 1547126.3343274
1180.83; 1183.4497; 0.035735095514293; 1548331.0350364
1181.85; 1167.9567; 0.035267273489577; 1549519.96457
1182.87; 1156.0321; 0.034907201811018; 1550696.7553453
1183.88; 1144.4662; 0.034557961331081; 1551861.7725501
1184.9; 1130.4393; 0.034134409226357; 1553012.5109614
1185.92; 1112.5042; 0.033592846275639; 1554144.9922285
1186.94; 1091.1224; 0.032947207795806; 1555255.7077437
1187.96; 1068.5386; 0.032265274081111; 1556343.4339407
1188.97; 1048.0391; 0.031646277269928; 1557410.2925424
1189.99; 1032.8761; 0.031188419827163; 1558461.7157949
1191.01; 1025.2564; 0.03095833762993; 1559505.3825432
1192.03; 1025.7463; 0.030973130504771; 1560549.5480388
1193.05; 1033.2599; 0.031200008937928; 1561601.3619901
1194.06; 1045.5681; 0.031571663688112; 1562665.7051881
1195.08; 1060.084; 0.032009981491544; 1563744.8249387
1196.1; 1074.6113; 0.032448643525989; 1564838.7329075
1197.12; 1087.8105; 0.032847202647439; 1565946.0770938
1198.14; 1099.2825; 0.033193607750875; 1567065.0992818
1199.15; 1109.3332; 0.033497095701808; 1568194.3526312
1200.17; 1118.586; 0.033776490501413; 1569333.0248648
1201.19; 1127.6277; 0.034049510988141; 1570480.9012246
1202.21; 1136.8142; 0.034326903812645; 1571638.1289914
1203.22; 1146.2627; 0.034612207911304; 1572804.9749923
1204.24; 1155.9785; 0.034905583321343; 1573981.7112637
1205.26; 1166.0173; 0.035208711943412; 1575168.6665679
1206.28; 1176.5981; 0.035528206636442; 1576366.3926216
1207.3; 1188.1183; 0.035876067172757; 1577575.8457726
1208.31; 1201.0705; 0.036267167955596; 1578798.4837345
1209.33; 1215.8929; 0.03671474074196; 1580036.2102631
1210.35; 1232.8034; 0.037225365175507; 1581291.1508966
1211.37; 1251.6712; 0.037795091658301; 1582565.2981861
1212.39; 1271.9804; 0.038408342227226; 1583860.1193879
1213.4; 1292.9298; 0.039040924085134; 1585176.2661224
1214.42; 1313.692; 0.039667853307464; 1586513.5478862
1215.44; 1333.8068; 0.040275233831749; 1587871.3056822
1216.46; 1353.6173; 0.040873425803647; 1589249.2296401
1217.48; 1374.5971; 0.041506925610923; 1590648.5101238
1218.49; 1399.3969; 0.0422557730032; 1592073.0358276
1219.51; 1431.4845; 0.043224680638923; 1593530.2252929
1220.53; 1474.3743; 0.044519768296294; 1595031.0747163
1221.55; 1530.6066; 0.046217742119337; 1596589.1661927
1222.57; 1600.7728; 0.048336459846736; 1598218.6838104
1223.58; 1682.9337; 0.050817365971466; 1599931.8377213
1224.6; 1772.6943; 0.053527750379371; 1601736.3639994
1225.62; 1863.9929; 0.056284575778306; 1603633.8283784
1226.64; 1950.4103; 0.058894009912343; 1605619.2619488
1227.66; 2026.5937; 0.06119442122311; 1607682.2468685
1228.67; 2089.3292; 0.063088763741121; 1609809.0938759
1229.69; 2137.9107; 0.064555716280572; 1611985.3947204
1230.71; 2173.7109; 0.065636728482806; 1614198.1385918
1231.73; 2199.1672; 0.066405399354023; 1616436.7959247
1232.75; 2216.6118; 0.066932151312479; 1618693.2110477
1233.76; 2227.4171; 0.067258424940805; 1620960.6255191
1234.78; 2231.7732; 0.06738996044212; 1623232.4742997
1235.8; 2229.1205; 0.06730986030109; 1625501.6227396
1236.82; 2218.9698; 0.067003352779869; 1627760.4382874
1237.84; 2201.6718; 0.066481027511456; 1630001.6451943
1238.85; 2178.7312; 0.065788319969973; 1632219.4995475
1239.87; 2152.4862; 0.064995833747895; 1634410.6376108
1240.89; 2125.2815; 0.064174368709763; 1636574.082463
1241.91; 2098.522; 0.063366346798554; 1638710.2873184
1242.93; 2072.0761; 0.062567794259767; 1640819.5714085
1243.94; 2044.3633; 0.061730986785002; 1642900.6450368
1244.96; 2013.1646; 0.060788920109568; 1644949.9597568
1245.98; 1976.867; 0.059692888564721; 1646962.3250738
1247; 1935.6386; 0.058447968048115; 1648932.7216727
1248.02; 1892.0333; 0.057131275365334; 1650858.729974
1249.03; 1850.7407; 0.055884416284603; 1652742.7041005
1250.05; 1817.5432; 0.054881994438254; 1654592.8846877
1251.07; 1797.8698; 0.05428794229722; 1656423.0385807
1252.09; 1795.496; 0.054216263737724; 1658250.7760069
1253.1; 1811.8789; 0.054710956918432; 1660095.1905412
1254.12; 1846.3422; 0.055751600485487; 1661974.6871977
1255.14; 1896.9693; 0.057280321354748; 1663905.7200686
1256.16; 1961.7723; 0.059237093488463; 1665902.7195688
1257.18; 2039.5999; 0.061587152573904; 1667978.9442894
1258.19; 2130.3829; 0.064328409068434; 1670147.5821873
1259.21; 2234.623; 0.067476012156186; 1672422.3319382
1260.23; 2352.3908; 0.071032093653784; 1674816.9642652
1261.25; 2482.3446; 0.074956139986675; 1677343.8839553
1262.27; 2621.3063; 0.079152186191535; 1680012.2606065
1263.28; 2764.7154; 0.083482524765383; 1682826.6215622
1264.3; 2907.8988; 0.087806048169091; 1685786.7370558
1265.32; 3047.7011; 0.092027476881793; 1688889.1652324
1266.34; 3183.7897; 0.096136767812709; 1692130.1257527
1267.36; 3318.9917; 0.100219287233453; 1695508.7160418
1268.37; 3458.3503; 0.104427318112787; 1699029.1674373
1269.39; 3607.105; 0.108919070835948; 1702701.0447146
1270.41; 3768.2978; 0.113786400731098; 1706537.0092715
1271.43; 3940.987; 0.119000872504835; 1710548.7639505
1272.45; 4119.9499; 0.124404783059728; 1714742.6951229
1273.46; 4297.2686; 0.129759045839946; 1719117.1291466
1274.48; 4465.4609; 0.134837730557402; 1723662.7756118
1275.5; 4621.1043; 0.139537492418991; 1728366.8603554
1276.52; 4767.5134; 0.143958418101478; 1733219.9832938
1277.54; 4915.1703; 0.148417021982019; 1738223.414576
1278.55; 5079.3186; 0.15337359527703; 1743393.9417131
1279.57; 5275.2055; 0.159288537907459; 1748763.8732963
1280.59; 5512.5188; 0.166454379803665; 1754375.3795422
1281.61; 5791.1833; 0.17486885024879; 1760270.5542329
1282.63; 6100.5402; 0.184210099284981; 1766480.6409432
1283.64; 6422.9658; 0.193945966903396; 1773018.9429995
1284.66; 6741.4604; 0.203563135213791; 1779881.458774
1285.68; 7049.1616; 0.212854389224724; 1787057.2011026
1286.7; 7357.7027; 0.222171004606505; 1794547.0249671
1287.72; 7701.2941; 0.232545988432932; 1802386.610068
1288.73; 8134.4688; 0.245626002969143; 1810667.1483118
1289.75; 8723.3031; 0.263406268537331; 1819547.0944896
1290.77; 9531.9881; 0.287825080520616; 1829250.2470266
1291.79; 10608.16; 0.320320847460519; 1840048.8958285
1292.81; 11970.85; 0.361468229817683; 1852234.7042025
1293.82; 13604.119; 0.410785935264338; 1866083.1100299
1294.84; 15457.681; 0.466755542685476; 1881818.3626832
1295.86; 17453.757; 0.527028460506814; 1899585.5338808
1296.88; 19497.733; 0.58874775249609; 1919433.3848222
1297.89; 21489.563; 0.648892459363; 1941308.8330503
1298.91; 23333.265; 0.704564337153744; 1965061.0898551
1299.93; 24943.192; 0.753177214503781; 1990452.1827122
1300.95; 26247.274; 0.792554887106571; 2017170.774541
1301.97; 27188.525; 0.820976622637809; 2044847.5194834
1302.98; 27726.402; 0.837218196715643; 2073071.7999479
1304; 27838.987; 0.840617779924357; 2101410.6874727
1305.02; 27525.873; 0.831163082612876; 2129430.8381398
1306.04; 26810.557; 0.809563613211767; 2156722.8280637
1307.06; 25740.694; 0.777258347941763; 2182925.7440502
1308.07; 24384.889; 0.736318862998925; 2207748.5086672
1309.09; 22825.759; 0.689239836768069; 2230984.1465352
1310.11; 21150.314; 0.638648597356759; 2252514.2535029
1311.13; 19439.691; 0.586995133509545; 2272303.0205084
1312.15; 17760.628; 0.536294646045216; 2290382.5732191
1313.16; 16160.518; 0.487978199910349; 2306833.2830311
1314.18; 14666.82; 0.442874938910319; 2321763.4728494
1315.2; 13290.294; 0.401309768808111; 2335292.4187603
1316.22; 12030.596; 0.363272302281935; 2347539.0459299
1317.24; 10882.387; 0.328601324474115; 2358616.8463802
1318.25; 9840.4003; 0.297137803676297; 2368633.9492785
1319.27; 8902.5611; 0.268819089844143; 2377696.3723237
1320.29; 8071.0536; 0.243711136431885; 2385912.3565882
1321.31; 7351.7499; 0.221991255626403; 2393396.1207928
1322.33; 6752.6382; 0.20390065674144; 2400270.0150813
1323.34; 6281.7986; 0.189683324075834; 2406664.6149947
1324.36; 5945.2815; 0.179521953710289; 2412716.655002
1325.38; 5745.0983; 0.173477281281578; 2418564.9171338
1326.4; 5677.5362; 0.171437196184048; 2424344.4039942
1327.42; 5732.0932; 0.173084583146057; 2430179.427492
1328.43; 5891.3758; 0.177894233209566; 2436176.593789
1329.45; 6132.1907; 0.185165808378975; 2442418.8992929
1330.47; 6427.7649; 0.194090879101086; 2448962.0865973
1331.49; 6750.6523; 0.203840691095091; 2455833.9593376
1332.51; 7075.6029; 0.213652802863277; 2463036.6177971
1333.52; 7381.6438; 0.222893922948719; 2470550.812606
1334.54; 7652.8985; 0.231084649274646; 2478341.1330766
1335.56; 7878.1597; 0.237886569540175; 2486360.7597131
1336.58; 8049.7056; 0.243066518566809; 2494555.0126405
1337.6; 8162.1085; 0.246460603138028; 2502863.6868423
1338.61; 8211.6791; 0.247957422247197; 2511222.8217904
1339.63; 8196.7801; 0.247507536469992; 2519566.790182
1340.65; 8118.7131; 0.245150248533281; 2527831.2898217
1341.67; 7982.5002; 0.241037204276497; 2535957.1305341
1342.69; 7796.8369; 0.235430970434028; 2543893.974033
1343.7; 7572.841; 0.228667256791353; 2551602.7993644
1344.72; 7321.7965; 0.221086791659766; 2559056.0722491
1345.74; 7052.6471; 0.212959636347111; 2566235.3626329
1346.76; 6770.2421; 0.204432218875364; 2573127.1769711
1347.77; 6475.1509; 0.195521732677744; 2579718.6011656
1348.79; 6165.2821; 0.186165026461249; 2585994.5922672
1349.81; 5838.8143; 0.176307101772654; 2591938.2532532
1350.83; 5497.3631; 0.16599674278953; 2597534.3316467
1351.85; 5148.1367; 0.155451606177377; 2602774.9126892
1352.86; 4804.151; 0.145064716185304; 2607665.3311131
1353.88; 4482.2631; 0.135345084796328; 2612228.0815223
1354.9; 4199.5773; 0.126809188371212; 2616503.0700098
1355.92; 3969.363; 0.11985770576975; 2620543.710289
1356.94; 3797.7899; 0.114676935419997; 2624409.6965427
1357.95; 3682.4856; 0.111195241036443; 2628158.3079398
1358.97; 3613.29; 0.109105831258259; 2631836.4812604
1359.99; 3574.8737; 0.107945824077721; 2635475.5484263
1361.01; 3550.3549; 0.107205461677954; 2639089.6565018
1362.03; 3524.864; 0.106435746035417; 2642677.815933
1363.04; 3488.1699; 0.105327741894379; 2646228.622398
1364.06; 3435.8941; 0.103749237369779; 2649726.2143274
1365.08; 3369.3041; 0.101738505515019; 2653156.0204834
1366.1; 3294.0361; 0.099465735350668; 2656509.2070906
1367.12; 3218.2514; 0.097177363066639; 2659785.2481282
1368.13; 3150.6965; 0.09513749537817; 2662992.5212367
1369.15; 3098.9945; 0.093576317147883; 2666147.1639493
1370.17; 3068.3398; 0.092650676934816; 2669270.6014584
1371.19; 3060.6756; 0.092419251028805; 2672386.2371665
1372.21; 3074.4048; 0.092833813872782; 2675515.8485703
1373.22; 3104.6799; 0.093747991797035; 2678676.2787261
1374.24; 3144.2845; 0.094943880531306; 2681877.0247086
1375.26; 3185.0162; 0.096173802842291; 2685119.2337146
1376.28; 3219.3341; 0.097210055954147; 2688396.3769136
1377.3; 3241.9046; 0.097891588065994; 2691696.4958758
1378.31; 3250.6319; 0.098155115023736; 2695005.4988844
1379.33; 3246.8649; 0.098041367810988; 2698310.6672949
1380.35; 3234.6972; 0.097673955557059; 2701603.4495014
1381.37; 3219.571; 0.09721720931616; 2704880.8338761
1382.39; 3206.6382; 0.096826694329957; 2708145.0532108
1383.4; 3199.4239; 0.096608853470672; 2711401.9286496
1384.42; 3199.2304; 0.096603010602164; 2714658.6071559
1385.44; 3205.4421; 0.096790577249742; 2717921.608887
1386.46; 3216.5408; 0.097125710297293; 2721195.9086119
1387.48; 3231.3636; 0.097573295161939; 2724485.2972829
1388.49; 3250.0369; 0.098137148580523; 2727793.694639
1389.51; 3274.1605; 0.098865577638512; 2731126.648699
1390.53; 3306.1369; 0.099831127512075; 2734492.1533683
1391.55; 3347.9299; 0.101093096522527; 2737900.2015625
1392.56; 3399.8138; 0.102659767351168; 2741361.0652762
1393.58; 3459.7311; 0.104469012339323; 2744882.9222311
1394.6; 3523.6608; 0.106399414565713; 2748469.8569238
1395.62; 3586.9834; 0.108311484980884; 2752121.2512063
1396.64; 3646.3813; 0.110105046320963; 2755833.1099811
1397.65; 3701.5211; 0.11177003133861; 2759601.098771
1398.67; 3755.7615; 0.113407858341087; 2763424.3018871
1399.69; 3815.4541; 0.115210318354805; 2767308.2695586
1400.71; 3887.9425; 0.117399156543431; 2771266.0272517
1401.73; 3978.9023; 0.12014575163823; 2775316.3780904
1402.74; 4089.9964; 0.12350031607352; 2779479.8179418
1403.76; 4217.771; 0.127358559930695; 2783773.3267816
1404.78; 4354.2997; 0.131481139990449; 2788205.8159999
1405.8; 4489.4347; 0.1355616362991; 2792775.8667956
1406.82; 4613.8954; 0.139319814616502; 2797472.6132434
1407.83; 4722.0814; 0.142586566928247; 2802279.4883413
1408.85; 4813.5755; 0.145349295587094; 2807179.5005169
1409.87; 4892.8001; 0.147741538069459; 2812160.1599007
1410.89; 4967.001; 0.149982086399267; 2817216.3526149
1411.91; 5043.3834; 0.152288506654906; 2822350.2993228
1412.92; 5126.5361; 0.154799360877753; 2827568.8918999
1413.94; 5217.1299; 0.157534904345298; 2832879.7049677
1414.96; 5312.3175; 0.160409160832731; 2838287.4149121
1415.98; 5407.5357; 0.163284341308673; 2843792.0529213
1417; 5498.8161; 0.166040617145815; 2849389.6104083
1418.01; 5584.5133; 0.168628304334638; 2855074.4039222
1419.03; 5665.6414; 0.171078024337435; 2860841.7823654
1420.05; 5744.6545; 0.17346388042864; 2866689.5927139
1421.07; 5823.2402; 0.175836830876435; 2872617.3999031
1422.09; 5900.195; 0.178160535152403; 2878623.5438454
1423.1; 5970.4873; 0.180283060557935; 2884701.2423132
1424.12; 6026.156; 0.181964016082835; 2890835.6091081
1425.14; 6058.9225; 0.182953423581244; 2897003.3307389
1426.16; 6063.6206; 0.183095286012943; 2903175.8348783
1427.18; 6041.1127; 0.182415644152096; 2909325.4269658
1428.19; 5999.4485; 0.181157564348175; 2915432.6066544
1429.21; 5952.6297; 0.17974383777419; 2921492.1268114
1430.23; 5917.2352; 0.178675075968614; 2927515.6169551
1431.25; 5907.992; 0.178395971047756; 2933529.697873
1432.27; 5933.8153; 0.17917572374193; 2939570.0657441
1433.28; 5995.7104; 0.18104468979124; 2945673.4401909
1434.3; 6087.2644; 0.18380922717269; 2951870.0126682
1435.32; 6197.5135; 0.187138276239047; 2958178.8139659
1436.34; 6315.1071; 0.190689097645203; 2964607.3204387
1437.36; 6432.2258; 0.194225579112062; 2971155.0487816
1438.37; 6546.8254; 0.197685994583797; 2977819.4345357
1439.39; 6662.4178; 0.20117638834935; 2984601.488346
1440.41; 6785.5309; 0.204893874937552; 2991508.8659904
1441.43; 6921.8494; 0.20901010786056; 2998555.0100177
1442.44; 7072.525; 0.213559863509384; 3005754.5352621
1443.46; 7232.0747; 0.218377578845132; 3013116.4752093
1444.48; 7388.701; 0.223107020063082; 3020637.8539854
1445.5; 7526.9853; 0.227282611698812; 3028300.0002469
1446.52; 7632.0595; 0.230455401022336; 3036069.1074801
1447.53; 7693.8506; 0.232321226718547; 3043901.1154251
1448.55; 7709.9998; 0.232808863163492; 3051749.5624914
1449.57; 7686.5539; 0.232100897733344; 3059574.1426887
1450.59; 7636.3248; 0.230584194753829; 3067347.5917779
1451.61; 7575.5909; 0.228750291954702; 3075059.2163736
1452.62; 7520.306; 0.227080925540567; 3082714.5633449
1453.64; 7483.0009; 0.225954471825069; 3090331.9354002
1454.66; 7471.1514; 0.225596667843796; 3097937.245127
1455.68; 7487.1252; 0.226079007962456; 3105558.8154658
1456.7; 7529.2059; 0.227349664276626; 3113223.2221376
1457.71; 7592.8714; 0.229272088798315; 3120952.4375306
1458.73; 7671.6079; 0.231649592758104; 3128761.8033572
1459.75; 7756.9943; 0.234227895122473; 3136658.0888556
1460.77; 7838.366; 0.236684970798491; 3144637.2072159
1461.79; 7902.7784; 0.23862994849066; 3152681.8946512
1462.8; 7936.0081; 0.239633342638642; 3160760.4084316
1463.82; 7924.9141; 0.239298351510895; 3168827.629055
1464.84; 7860.7929; 0.237362166807404; 3176829.5770178
1465.86; 7742.6967; 0.23379616904098; 3184711.3081016
1466.88; 7579.3838; 0.228864821236155; 3192426.7937157
1467.89; 7388.8094; 0.223110293277274; 3199948.2828902
1468.91; 7194.8243; 0.217252776834581; 3207272.3035325
1469.93; 7021.7546; 0.212026815595899; 3214420.146737
1470.95; 6888.4001; 0.208000082736226; 3221432.2407734
1471.97; 6803.3351; 0.205431485270763; 3228357.7422803
1472.98; 6763.0697; 0.20421564321603; 3235242.2553899
1474; 6753.7079; 0.20393295708481; 3242117.2385937
1475.02; 6755.5737; 0.203989296227243; 3248994.1210631
1476.04; 6749.3041; 0.203799981248469; 3255864.6213888
1477.06; 6721.4913; 0.202960154203415; 3262706.8094589
1478.07; 6668.2332; 0.201351988439877; 3269494.7831093
1479.09; 6595.7846; 0.199164352040225; 3276209.0071709
1480.11; 6518.5261; 0.196831477329293; 3282844.5854733
1481.13; 6455.2896; 0.194922006764139; 3289415.7917242
1482.15; 6425.3916; 0.194019215639442; 3295956.5631096
1483.16; 6445.49; 0.194626100954199; 3302517.7938308
1484.18; 6527.7631; 0.197110395036793; 3309162.774995
1485.2; 6679.2497; 0.201684639400651; 3315961.9629733
1486.22; 6901.7871; 0.208404312610677; 3322987.6844165
1487.23; 7191.9908; 0.217167217310472; 3330308.8207431
1488.25; 7541.0773; 0.227708129543793; 3337985.3120436
1489.27; 7934.8013; 0.239596902464407; 3346062.5973171
1490.29; 8354.0876; 0.252257547000744; 3354566.6980128
1491.31; 8776.8939; 0.265024480411217; 3363501.1972998
1492.32; 9181.4357; 0.277239904406444; 3372847.5026051
1493.34; 9550.3156; 0.288378492265144; 3382569.3117439
1494.36; 9874.5827; 0.298169965270412; 3392621.2108548
1495.38; 10156.542; 0.306683924517386; 3402960.1320947
1496.4; 10410.343; 0.314347624103961; 3413557.4119489
1497.41; 10659.94; 0.321884380955631; 3424408.7709126
1498.43; 10934.713; 0.330181344823; 3435539.837054
1499.45; 11263.678; 0.340114674220826; 3447005.7750279
1500.47; 11669.565; 0.352370717475567; 3458884.8883002
1501.49; 12164.072; 0.367302703919508; 3471267.3888813
1502.5; 12745.307; 0.384853503282801; 3484241.5616361
1503.52; 13397.93; 0.404559913483272; 3497880.0766146
1504.54; 14095.937; 0.425636725463236; 3512229.1318832
1505.56; 14807.436; 0.447120937866453; 3527302.4629852
1506.58; 15500.357; 0.468044174501571; 3543081.1579207
1507.59; 16147.773; 0.487593355677147; 3559518.8939507
1508.61; 16731.641; 0.505223660326123; 3576550.9827027
1509.63; 17244.203; 0.520700830185557; 3594104.8370229
1510.65; 17687.023; 0.534072091334754; 3612109.4629513
