#Wavenumber (cm^-1);  Spectrum (K*cm*km*mol^-1); Spectrum (normalised);  Integral (K*km*mol^-1)
519.16; 58.598013; 0.003554276922741; 67632.464961422
520.18; 58.171994; 0.003528436635284; 67691.681540893
521.19; 57.926662; 0.00351355596235; 67750.648382871
522.21; 57.929232; 0.003513711846334; 67809.617841641
523.23; 58.237131; 0.003532387536075; 67868.900728426
524.25; 58.874267; 0.003571033177207; 67928.83219207
525.27; 59.806063; 0.003627551493272; 67989.712183346
526.28; 60.926597; 0.00369551775925; 68051.732829602
527.3; 62.068849; 0.003764801335871; 68114.916239421
528.32; 63.041054; 0.003823770669792; 68179.089312371
529.34; 63.681453; 0.003862614228993; 68243.914283608
530.36; 63.914655; 0.003876759153787; 68308.976644426
531.37; 63.789383; 0.003869160749747; 68373.911483203
532.39; 63.481536; 0.003850488214079; 68438.532947864
533.41; 63.257377; 0.00383689179468; 68502.926228329
534.43; 63.405443; 0.003845872774407; 68567.470232874
535.45; 64.157535; 0.003891491100056; 68632.77983541
536.46; 65.624151; 0.003980449055052; 68699.582389704
537.48; 67.765791; 0.004110350757159; 68768.56504122
538.5; 70.409818; 0.004270724866589; 68840.239197687
539.52; 73.306945; 0.004446450818906; 68914.862504608
540.54; 76.207799; 0.004622402833328; 68992.438755798
541.55; 78.933359; 0.00478772234697; 69072.789508845
542.57; 81.416045; 0.004938310278274; 69155.667529123
543.59; 83.699702; 0.005076826056523; 69240.870213488
544.61; 85.902303; 0.005210425363113; 69328.315051081
545.62; 88.158942; 0.005347302357912; 69418.057049553
546.64; 90.569215; 0.005493498060852; 69510.252601777
547.66; 93.170089; 0.005651254714429; 69605.095731987
548.68; 95.94414; 0.005819515461629; 69702.762726644
549.7; 98.858356; 0.005996277951454; 69803.396267452
550.71; 101.9165; 0.006181770429597; 69907.142870917
551.73; 105.20311; 0.006381120569286; 70014.235097681
552.75; 108.90105; 0.006605420031516; 70125.091672089
553.77; 113.27551; 0.006870753981107; 70240.401249032
554.79; 118.62968; 0.007195512482243; 70361.161141493
555.8; 125.24746; 0.007596915559405; 70488.657651403
556.82; 133.34107; 0.008087835469005; 70624.393104733
557.84; 143.0182; 0.008674804174537; 70769.979460938
558.86; 154.27557; 0.009357622726793; 70927.025331174
559.88; 167.01774; 0.010130502189048; 71097.042179167
560.89; 181.09504; 0.010984364290558; 71281.389114969
561.91; 196.35235; 0.011909800189487; 71481.267331957
562.93; 212.68015; 0.012900166923238; 71697.766550716
563.95; 230.05854; 0.013954257452407; 71931.956214399
564.97; 248.58222; 0.015077815828836; 72185.002190008
565.98; 268.45299; 0.016283082281268; 72458.275746322
567; 289.92787; 0.017585646421159; 72753.409810118
568.02; 313.22129; 0.018998514553013; 73072.255563843
569.04; 338.37619; 0.020524291213117; 73416.707920848
570.06; 365.13898; 0.022147594837511; 73788.403647095
571.07; 392.8852; 0.023830548650967; 74188.343831811
572.09; 420.6392; 0.025513974362241; 74616.536384044
573.11; 447.20642; 0.027125415640077; 75071.77322336
574.13; 471.39681; 0.028592689708382; 75551.634837936
575.15; 492.27596; 0.029859119698277; 76052.750519196
576.16; 509.35689; 0.030895167717822; 76571.25385211
577.18; 522.65449; 0.031701736923639; 77103.293572824
578.2; 532.56972; 0.032303147643362; 77645.42657138
579.22; 539.63922; 0.032731949908471; 78194.756006773
580.24; 544.25037; 0.033011640348355; 78748.779397596
581.25; 546.4527; 0.033145223217373; 79305.04466482
582.27; 545.97302; 0.033116128108733; 79860.821637519
583.29; 542.46644; 0.032903435634472; 80413.02906892
584.31; 535.93263; 0.032507125778359; 80958.585363673
585.33; 527.13907; 0.031973750228974; 81495.19018785
586.34; 517.8619; 0.03141104119583; 82022.351253744
587.36; 510.80198; 0.030982820007982; 82542.325626617
588.38; 509.14928; 0.030882575082097; 83060.617624643
589.4; 515.9115; 0.031292739203063; 83585.793266371
590.41; 533.23375; 0.032343424546693; 84128.602212576
591.43; 561.96444; 0.034086091630668; 84700.65776381
592.45; 601.64636; 0.036493008269736; 85313.10779419
593.47; 650.95393; 0.039483771082247; 85975.750807291
594.49; 708.41655; 0.042969180462703; 86696.888288601
595.5; 773.13841; 0.046894900834738; 87483.909826221
596.52; 845.20661; 0.051266215270322; 88344.293683953
597.54; 925.58786; 0.056141759802798; 89286.502186288
598.56; 1015.5137; 0.061596233794435; 90320.251328479
599.58; 1115.5685; 0.067665082351628; 91455.851961609
600.59; 1224.8344; 0.074292632449829; 92702.680526244
601.61; 1340.4508; 0.081305373690908; 94067.201612224
602.63; 1457.8048; 0.0884235094883; 95551.183969273
603.65; 1571.3287; 0.095309329626085; 97150.728756761
604.67; 1675.6425; 0.101636508878108; 98856.460543663
605.68; 1766.6304; 0.10715540238084; 100654.8140547
606.7; 1842.0518; 0.111730105988978; 102529.9433191
607.72; 1901.4591; 0.11533347041419; 104465.54660193
608.74; 1945.4576; 0.118002210277182; 106445.93847619
609.76; 1974.6069; 0.119770268253893; 108456.00311508
610.77; 1988.4107; 0.120607541145486; 110480.11938033
611.79; 1984.8245; 0.120390019300499; 112500.58502833
612.81; 1960.5254; 0.118916151400348; 114496.31528647
613.83; 1911.904; 0.115967008398325; 116442.55103727
614.85; 1836.4646; 0.111391212995751; 118311.99275836
615.86; 1734.1584; 0.105185805216594; 120077.29113433
616.88; 1608.1783; 0.097544451197395; 121714.34728409
617.9; 1464.9207; 0.088855126156847; 123205.57331439
618.92; 1313.0873; 0.079645633853392; 124542.23957152
619.94; 1162.1814; 0.070492399291062; 125725.29006271
620.95; 1020.8265; 0.061918482988023; 126764.44734722
621.97; 895.37538; 0.054309214381116; 127675.9008451
622.99; 789.15417; 0.047866340705372; 128479.2257352
624.01; 702.47326; 0.04260868874275; 129194.31320473
625.03; 633.30243; 0.038413114998708; 129838.9877537
626.04; 578.33071; 0.035078791771752; 130427.70345818
627.06; 534.06443; 0.032393809646853; 130971.35800123
628.08; 497.66274; 0.030185856167001; 131477.95720025
629.1; 467.3387; 0.02834654404602; 131953.68783523
630.12; 442.31222; 0.026828556732672; 132403.94259079
631.13; 422.43478; 0.025622885709745; 132833.96296458
632.15; 407.67875; 0.02472785507278; 133248.96233811
633.17; 397.68638; 0.024121765407343; 133653.78991443
634.19; 391.51826; 0.02374763656832; 134052.33860938
635.21; 387.65652; 0.023513401776714; 134446.95621668
636.22; 384.23391; 0.023305802523501; 134838.08975488
637.24; 379.3989; 0.023012533800136; 135224.30146001
638.26; 371.70021; 0.022545567860483; 135602.67623141
639.28; 360.38157; 0.021859032961274; 135969.52911699
640.29; 345.51088; 0.020957047593746; 136321.24428001
641.31; 327.91612; 0.019889833088893; 136655.04873755
642.33; 308.951; 0.01873949906045; 136969.54752453
643.35; 290.15524; 0.017599437604555; 137264.9130406
644.37; 272.89886; 0.016552747622011; 137542.71230047
645.38; 258.10112; 0.015655187054715; 137805.44810734
646.4; 246.09245; 0.014926798215765; 138055.95960408
647.42; 236.64641; 0.014353846331146; 138296.85543845
648.44; 229.16079; 0.013899804204864; 138530.13123062
649.46; 222.92454; 0.013521542923898; 138757.05879492
650.47; 217.38517; 0.013185551071111; 138978.34751955
651.49; 212.33542; 0.012879257240114; 139194.49581567
652.51; 207.96836; 0.012614372139347; 139406.19862806
653.53; 204.79532; 0.012421910616003; 139614.67142475
654.55; 203.46679; 0.012341328301374; 139821.79183771
655.56; 204.56627; 0.012408017531793; 140030.03147548
656.58; 208.4521; 0.012643713508287; 140242.22671859
657.6; 215.20129; 0.013053087291392; 140461.29234457
658.62; 224.6715; 0.013627505213319; 140689.99823449
659.64; 236.65658; 0.014354463195003; 140930.90442116
660.65; 251.08223; 0.01522945455163; 141186.49530149
661.67; 268.18025; 0.016266539169339; 141459.49122121
662.69; 288.59335; 0.017504700781604; 141753.26680195
663.71; 313.39028; 0.019008764683119; 142072.28458237
664.73; 343.99974; 0.020865389024555; 142422.46146992
665.74; 382.09105; 0.023175826821993; 142811.41366711
666.76; 429.43098; 0.026047241945287; 143248.5558735
667.78; 487.73271; 0.02958354774963; 143745.04672329
668.8; 558.49201; 0.033875470533075; 144313.56749122
669.82; 642.79066; 0.038988625928177; 144967.90064328
670.83; 741.04787; 0.04494844122082; 145722.25539783
671.85; 852.7223; 0.051722081299866; 146590.28990516
672.87; 976.00358; 0.059199737726714; 147583.81943144
673.89; 1107.5706; 0.067179967755671; 148711.27855292
674.91; 1242.5161; 0.075365120321813; 149976.10631672
675.92; 1374.5265; 0.083372243673961; 151375.31493963
676.94; 1496.3628; 0.090762254482726; 152898.54772144
677.96; 1600.6117; 0.097085497209252; 154527.90134114
678.98; 1680.5938; 0.101936831200088; 156238.6733043
680; 1731.2552; 0.105009710904964; 158001.0163618
681.01; 1749.8445; 0.106137249478668; 159782.28257186
682.03; 1736.2178; 0.105310718631229; 161549.67738211
683.05; 1692.6971; 0.102670959845014; 163272.7699555
684.07; 1623.5238; 0.098475236282513; 164925.4471264
685.08; 1534.0527; 0.093048344657668; 166487.04661677
686.1; 1429.8944; 0.086730597296474; 167942.61744776
687.12; 1316.2147; 0.079835327071286; 169282.46724768
688.14; 1197.3352; 0.072624661695363; 170501.30283537
689.16; 1076.6734; 0.065305890473608; 171597.30991343
690.17; 956.95121; 0.058044111528015; 172571.44494956
691.19; 840.52273; 0.050982113374361; 173427.0608214
692.21; 729.65356; 0.044257316539109; 174169.81666352
693.23; 626.6253; 0.038008112032667; 174807.69417534
694.25; 533.62411; 0.032367101928716; 175350.90048978
695.26; 452.46478; 0.027444362762046; 175811.49011103
696.28; 384.26775; 0.023307855097042; 176202.65809891
697.3; 329.22299; 0.019969101610882; 176537.79289165
698.32; 286.53841; 0.017380057889367; 176829.47662467
699.34; 254.59984; 0.01544281605326; 177088.64827417
700.35; 231.29386; 0.014029186091509; 177324.09544714
701.37; 214.39357; 0.013004094835691; 177542.33884499
702.39; 201.8971; 0.012246118367501; 177747.86138033
703.41; 192.23941; 0.01166032879996; 177943.55280509
704.43; 184.35152; 0.01118188688767; 178131.21470063
705.44; 177.59566; 0.010772108534072; 178311.99942081
706.46; 171.63707; 0.010410688788848; 178486.7185563
707.48; 166.31584; 0.010087928271532; 178656.02090409
708.5; 161.55904; 0.009799403394995; 178820.48103658
709.52; 157.34059; 0.009543532270411; 178980.64696521
710.53; 153.66971; 0.00932087413915; 179137.0760997
711.55; 150.58092; 0.009133522820323; 179290.36097769
712.57; 148.10837; 0.008983549690598; 179441.12890761
713.59; 146.24743; 0.008870673916182; 179590.00247574
714.61; 144.9226; 0.008790316025965; 179737.52742577
715.62; 143.98435; 0.00873340624094; 179884.0972782
716.64; 143.2453; 0.008688578981016; 180029.91481306
717.66; 142.54606; 0.008646166406456; 180175.02054682
718.68; 141.82325; 0.008602324187735; 180319.39049482
719.7; 141.14778; 0.008561353388384; 180463.07284304
720.71; 140.71243; 0.008534947126822; 180606.31202374
721.73; 140.77048; 0.008538468163881; 180749.61029322
722.75; 141.54931; 0.00858570828951; 180893.70138709
723.77; 143.17464; 0.008684293081299; 181039.44699033
724.79; 145.63541; 0.008833551692221; 181187.69754928
725.8; 148.80035; 0.009025521908068; 181339.16988514
726.82; 152.47261; 0.009248263743569; 181494.38042662
727.84; 156.45227; 0.009489651001843; 181653.64208325
728.86; 160.57523; 0.009739730156939; 181817.10074291
729.88; 164.71215; 0.009990656059277; 181984.77060366
730.89; 168.73433; 0.010234622378632; 182156.53486865
731.91; 172.47431; 0.010461471787425; 182332.10627117
732.93; 175.7145; 0.010658006310572; 182510.9760449
733.95; 178.22532; 0.010810300716581; 182692.40173154
734.96; 179.84867; 0.010908765410982; 182875.47991612
735.98; 180.595; 0.0109540342411; 183059.31783072
737; 180.7069; 0.010960821563183; 183243.26966118
738.02; 180.64681; 0.010957176789421; 183427.16031658
739.04; 180.99215; 0.010978123472246; 183611.40251243
740.05; 182.2588; 0.011054952440221; 183796.93410339
741.07; 184.70748; 0.011203477729213; 183984.95834935
742.09; 188.20414; 0.011415568503429; 184176.54204389
743.11; 192.19536; 0.011657656936352; 184372.18862754
744.13; 195.8256; 0.011877850038395; 184571.53064085
745.14; 198.17528; 0.012020370457984; 184773.2645206
746.16; 198.55411; 0.012043348485014; 184975.38403194
747.18; 196.75889; 0.011934458973398; 185175.67608672
748.2; 193.20829; 0.011719096455186; 185372.35379305
749.22; 188.90008; 0.011457780915676; 185564.645923
750.23; 185.18819; 0.011232635312757; 185753.15950616
751.25; 183.43321; 0.01112618656826; 185939.88659852
752.27; 184.62157; 0.011198266836987; 186127.82339058
753.29; 189.06365; 0.011467702294345; 186320.28202813
754.31; 196.26339; 0.011904404298759; 186520.06969248
755.32; 205.00589; 0.012434682791257; 186728.75684708
756.34; 213.64803; 0.012958873923218; 186946.24132088
757.36; 220.5378; 0.013376774620874; 187170.73928555
758.38; 224.44865; 0.013613988191637; 187399.21832383
759.4; 224.90741; 0.01364181439252; 187628.1643622
760.41; 222.32261; 0.013485032711375; 187854.47918783
761.43; 217.8755; 0.013215292158126; 188076.2670497
762.45; 213.20398; 0.012931939961011; 188293.29949903
763.47; 209.96866; 0.012735700828915; 188507.03853113
764.49; 209.423; 0.012702603687111; 188720.22210987
765.5; 212.10504; 0.012865283484426; 188936.13588927
766.52; 217.72905; 0.013206409197276; 189157.77466247
767.54; 225.29412; 0.013665270382892; 189387.114357
768.56; 233.36362; 0.014154727894499; 189624.66845372
769.58; 240.42475; 0.014583022475195; 189869.41047803
770.59; 245.22525; 0.014874197986003; 190119.03920435
771.61; 247.00492; 0.014982144308536; 190370.47955836
772.63; 245.58399; 0.014895957449132; 190620.47346374
773.65; 241.3195; 0.014637293756998; 190866.12630531
774.67; 234.97706; 0.014252591495407; 191105.32281625
775.68; 227.5765; 0.013803708704392; 191336.9858754
776.7; 220.25633; 0.013359701988643; 191561.19731311
777.72; 214.17289; 0.012990709435894; 191779.21607053
778.74; 210.42203; 0.012763200098019; 191993.41661238
779.75; 209.95752; 0.012735025129469; 192207.14431166
780.77; 213.48784; 0.012949157559281; 192424.46571576
781.79; 221.35612; 0.013426410022188; 192649.79669156
782.81; 233.43546; 0.014159085367407; 192887.42392027
783.83; 249.08654; 0.015108405482749; 193140.98326777
784.84; 267.21842; 0.016208199133601; 193413.00008618
785.86; 286.46504; 0.017375607613932; 193704.60913341
786.88; 305.4494; 0.018527108649317; 194015.54344181
787.9; 323.07183; 0.019596001484841; 194344.41662359
788.92; 338.74261; 0.020546516508539; 194689.24197969
789.93; 352.49096; 0.021380426066714; 195048.06256588
790.95; 364.91856; 0.022134225208078; 195419.53391637
791.97; 377.0131; 0.022867822513044; 195803.31698808
792.99; 389.87894; 0.023648203209633; 196200.19691995
794.01; 404.46267; 0.024532782947627; 196611.92246128
795.02; 421.34592; 0.025556840638045; 197040.83442783
796.04; 440.6498; 0.02672772223779; 197489.39690968
797.06; 462.05832; 0.028026261295523; 197959.75234339
798.08; 484.93549; 0.029413881681024; 198453.39574441
799.1; 508.49289; 0.030842761584849; 198971.01955926
800.11; 531.96433; 0.032266427563685; 199512.53629084
801.13; 554.75539; 0.03364882492591; 200077.25333785
802.15; 576.5496; 0.034970758105664; 200664.15594708
803.17; 597.36167; 0.036233119341624; 201272.24435095
804.19; 617.52909; 0.037456379172929; 201900.86231695
805.2; 637.63101; 0.038675666085589; 202549.94317325
806.22; 658.32627; 0.039930942182206; 203220.09091042
807.24; 680.11648; 0.041252632740974; 203912.42014145
808.26; 703.067; 0.042644702188805; 204628.11200706
809.28; 726.54948; 0.044069037801563; 205367.70802726
810.29; 749.09123; 0.045436313204283; 206130.25057727
811.31; 768.41365; 0.046608319352299; 206912.46251061
812.33; 781.7074; 0.047414655035417; 207708.20691159
813.35; 786.12933; 0.047682868289559; 208508.45264813
814.37; 779.43215; 0.047276649185825; 209301.880946
815.38; 760.57787; 0.046133038184904; 210076.11639406
816.4; 730.16308; 0.044288221600304; 210819.39089941
817.42; 690.5133; 0.041883254420858; 211522.30364424
818.44; 645.38119; 0.039145755163885; 212179.27384996
819.46; 599.29024; 0.03635009723036; 212789.32545051
820.47; 556.66898; 0.033764894199054; 213355.99044924
821.49; 520.98794; 0.031600651922589; 213886.33368595
822.51; 494.11871; 0.029970892153759; 214389.32520754
823.53; 476.07779; 0.028876615704129; 214873.9518581
824.55; 465.21227; 0.028217564910212; 215347.51787644
825.56; 458.76269; 0.027826364045511; 215814.51850148
826.58; 453.6377; 0.027515506513767; 216276.30210742
827.6; 447.18524; 0.027124130961956; 216731.51738712
828.62; 437.76027; 0.02655245708338; 217177.13844851
829.63; 424.96125; 0.025776129370362; 217609.73066399
830.65; 409.51206; 0.024839054942735; 218026.59626736
831.67; 392.86799; 0.023829504774175; 218426.51892403
832.69; 376.6938; 0.022848455292838; 218809.97696006
833.71; 362.37906; 0.021980191209599; 219178.8632063
834.72; 350.72181; 0.021273117837374; 219535.88287826
835.74; 341.84243; 0.020734536854734; 219883.86372065
836.76; 335.31072; 0.020338354374638; 220225.19556928
837.78; 330.40821; 0.020040991422135; 220561.53686594
838.8; 326.42003; 0.019799087381161; 220893.81837305
839.81; 322.86185; 0.019583265096181; 221222.47780736
840.83; 319.58536; 0.019384528787587; 221547.80191109
841.85; 316.75532; 0.019212872013791; 221870.24515604
842.87; 314.73204; 0.019090149466659; 222190.62878655
843.89; 313.91411; 0.019040537720891; 222510.17980822
844.9; 314.59474; 0.019081821501314; 222830.42367437
845.92; 316.86635; 0.019219606565809; 223152.97994136
846.94; 320.58469; 0.019445143395068; 223479.32132208
847.96; 325.38404; 0.019736249152343; 223810.54823198
848.98; 330.72671; 0.020060310118144; 224147.2137557
849.99; 335.97138; 0.020378426869789; 224489.2181264
851.01; 340.45071; 0.02065012173508; 224835.78225865
852.03; 343.55378; 0.020838339210827; 225185.50518594
853.05; 344.80824; 0.020914428791347; 225536.50509087
854.07; 343.95175; 0.020862478179275; 225886.63312716
855.08; 340.9769; 0.020682037919234; 226233.73289967
856.1; 336.13253; 0.020388201462762; 226575.901308
857.12; 329.87216; 0.02000847717725; 226911.69692834
858.14; 322.75516; 0.019576793787932; 227240.24775094
859.16; 315.32316; 0.019126003995968; 227561.23311892
860.17; 307.98623; 0.018680980698288; 227874.74980625
861.19; 300.95378; 0.018254425710061; 228181.10776589
862.21; 294.2325; 0.017846744814886; 228480.62375282
863.23; 287.69137; 0.017449990962368; 228773.48115229
864.25; 281.17037; 0.017054458099962; 229059.70046046
865.26; 274.59351; 0.016655537035487; 229339.22480335
866.28; 268.04496; 0.01625833312104; 229612.08300131
867.3; 261.78059; 0.015878366214543; 229878.56434883
868.32; 256.17045; 0.015538081789961; 230139.33480786
869.34; 251.59238; 0.015260397825631; 230395.44499439
870.35; 248.31414; 0.015061555370355; 230648.21807477
871.37; 246.40367; 0.01494567534158; 230899.04637604
872.39; 245.69637; 0.014902773885733; 231149.15467592
873.41; 245.82748; 0.014910726395101; 231399.3964414
874.42; 246.31621; 0.014940370433721; 231650.13571648
875.44; 246.67372; 0.014962055290897; 231901.23891574
876.46; 246.50367; 0.01495174086623; 232152.16900966
877.48; 245.57193; 0.014895225946859; 232402.15063905
878.5; 243.83585; 0.014789923586521; 232650.36501
879.51; 241.43735; 0.014644441977798; 232896.13781137
880.53; 238.6725; 0.014476739319521; 233139.09611681
881.55; 235.95027; 0.01431162178785; 233379.28330798
882.57; 233.74757; 0.014178016476391; 233617.22824569
883.59; 232.5602; 0.014105996256358; 233853.96449632
884.6; 232.84496; 0.014123268444351; 234090.99062151
885.62; 234.94999; 0.014250949557884; 234330.15957447
886.64; 239.03801; 0.014498909418668; 234573.48995607
887.66; 245.01688; 0.014861559252291; 234822.90656564
888.68; 252.49889; 0.015315382413133; 235079.93953828
889.69; 260.81037; 0.015819517281286; 235345.43324446
890.71; 269.06442; 0.016320168718634; 235619.32921507
891.73; 276.29404; 0.016758683101812; 235900.5846207
892.75; 281.62517; 0.017082044106069; 236187.2668905
893.77; 284.45451; 0.017253658421193; 236476.82930215
894.78; 284.59046; 0.017261904501954; 236766.5301075
895.8; 282.32005; 0.017124192223755; 237053.91974067
896.82; 278.37854; 0.016885118963135; 237337.29707719
897.84; 273.81955; 0.016608592300908; 237616.03356026
898.86; 269.80702; 0.016365211304682; 237890.68546358
899.87; 267.36998; 0.01621739204276; 238162.85656677
900.89; 267.17415; 0.016205513925838; 238434.8283223
901.91; 269.36566; 0.016338440505088; 238709.03093656
902.93; 273.53098; 0.016591089016427; 238987.47367303
903.95; 278.7938; 0.016910306660795; 239271.27373355
904.96; 284.03732; 0.017228353658907; 239560.41146559
905.98; 288.20652; 0.017481237512601; 239853.79326259
907; 290.61751; 0.017627476705353; 240149.62934693
908.02; 291.18989; 0.017662194555343; 240446.0480903
909.04; 290.52974; 0.017622152994368; 240741.79483004
910.05; 289.8261; 0.017579473536723; 241036.82529197
911.07; 290.57555; 0.01762493161121; 241332.61866583
912.09; 294.20401; 0.017845016746914; 241632.10564967
913.11; 301.6938; 0.018299311805573; 241939.21692045
914.13; 313.33295; 0.019005287317837; 242258.17634081
915.14; 328.67423; 0.019935816437815; 242592.75252618
916.16; 346.73076; 0.021031039715842; 242945.70947784
917.18; 366.35894; 0.022221591812027; 243318.64706554
918.2; 386.71437; 0.023456255436227; 243712.30560923
919.22; 407.6344; 0.024725165012598; 244127.25984146
920.23; 429.81578; 0.026070582084139; 244564.79376279
921.25; 454.71528; 0.027580867394287; 245027.67429682
922.27; 484.18568; 0.029368401770648; 245520.55442251
923.29; 519.94226; 0.031537225944433; 246049.83321097
924.3; 563.0073; 0.03414934656103; 246622.95034565
925.32; 613.28532; 0.037198972257503; 247247.24833809
926.34; 669.38038; 0.040601431949059; 247928.64868165
927.36; 728.69351; 0.044199084469709; 248670.42722893
928.38; 787.7615; 0.047781867963233; 249472.33443955
929.39; 842.74182; 0.051116712825309; 250330.20924391
930.41; 889.92866; 0.053978842236917; 251236.11821423
931.43; 926.20193; 0.056179006370014; 252178.95181098
932.45; 949.35109; 0.057583124376009; 253145.3502506
933.47; 958.25871; 0.05812341826281; 254120.81627012
934.48; 952.95815; 0.057801911489438; 255090.88654529
935.5; 934.5875; 0.056687635185381; 256042.25629187
936.52; 905.25428; 0.054908421495734; 256963.76608188
937.54; 867.81338; 0.05263743447717; 257847.16265547
938.56; 825.55945; 0.050074511937559; 258687.54654973
939.57; 781.84906; 0.047423247457635; 259483.43515929
940.59; 739.69474; 0.044866366787128; 260236.41248946
941.61; 701.39792; 0.042543463729982; 260950.4053097
942.63; 668.29747; 0.040535747776075; 261630.70329719
943.65; 640.69402; 0.038861453712162; 262282.90216709
944.66; 617.97043; 0.037483148759418; 262911.96940143
945.68; 598.87716; 0.036325041761137; 263521.60050488
946.7; 581.90728; 0.035295729506715; 264113.95700074
947.72; 565.66495; 0.034310546976882; 264689.77950665
948.74; 549.14098; 0.033308281503425; 265248.78132351
949.75; 531.8446; 0.032259165311022; 265790.17617886
950.77; 513.78741; 0.031163902000531; 266313.18959109
951.79; 495.35603; 0.030045942103354; 266817.44065866
952.81; 477.13226; 0.028940574841902; 267303.14070619
953.83; 459.71832; 0.027884328018721; 267771.11411555
954.84; 443.60757; 0.026907126506222; 268222.687479
955.86; 429.11655; 0.026028170116131; 268659.50960687
956.88; 416.37468; 0.02525530885045; 269083.36105909
957.9; 405.35723; 0.024587042704933; 269495.99722384
958.92; 395.94489; 0.024016134902121; 269899.05203938
959.93; 387.99474; 0.023533916594184; 270294.01394697
960.95; 381.40802; 0.023134397468978; 270682.27084837
961.97; 376.17936; 0.02281725180783; 271065.20520193
962.99; 372.41297; 0.022588800493976; 271444.30553476
964.01; 370.29755; 0.022460489172432; 271821.2524595
965.02; 370.0457; 0.022445213148602; 272197.94301508
966.04; 371.82022; 0.022552847096615; 272576.4399542
967.06; 375.68095; 0.022787020626423; 272958.86695104
968.08; 381.58325; 0.023145026087822; 273347.30223609
969.09; 389.43891; 0.023621513081517; 273743.73423681
970.11; 399.2188; 0.024214714720179; 274150.12175186
971.13; 411.04776; 0.024932203204781; 274568.55063333
972.15; 425.23165; 0.025792530549015; 275001.41810226
973.17; 442.17601; 0.026820294881546; 275451.53419607
974.18; 462.20029; 0.028034872520869; 275922.03414556
975.2; 485.30654; 0.029436387810237; 276416.0552664
976.22; 511.00016; 0.030994840664733; 276936.2313779
977.24; 538.26166; 0.032648393667107; 277484.1585188
978.26; 565.72431; 0.034314147472314; 278060.04145592
979.27; 592.03468; 0.035910009450087; 278662.70721484
980.29; 616.29162; 0.037381320125047; 279290.06548728
981.31; 638.40862; 0.038722832211818; 279939.93791125
982.33; 659.25063; 0.039987009465858; 280611.02660697
983.35; 680.46306; 0.041273654636305; 281303.70864219
984.36; 704.01654; 0.042702296771564; 282020.36710354
985.38; 731.59668; 0.044375176961682; 282765.1009558
986.4; 764.0319; 0.046342543225961; 283542.85245882
987.42; 800.94839; 0.04858172202671; 284358.18336106
988.44; 840.76933; 0.050997070958147; 285214.05025669
989.45; 881.06205; 0.053441035821776; 286110.93340837
990.47; 919.12506; 0.055749757075738; 287046.56306179
991.49; 952.63566; 0.057782350778995; 288016.30505456
992.51; 980.17265; 0.059452613695227; 289014.07851311
993.53; 1001.4825; 0.060745167899788; 290033.54443868
994.54; 1017.4461; 0.061713443992765; 291069.26062998
995.56; 1029.7927; 0.062462330059163; 292117.5451156
996.58; 1040.664; 0.063121731440404; 293176.89614741
997.6; 1052.1485; 0.063818326618798; 294247.93792787
998.62; 1065.8827; 0.064651377905235; 295332.96049536
999.63; 1082.7783; 0.065676184687947; 296435.18211357
1000.65; 1102.8995; 0.06689664103376; 297557.88620093
1001.67; 1125.4899; 0.068266867314222; 298703.58639036
1002.69; 1149.1432; 0.069701564056186; 299873.36455503
1003.71; 1172.0966; 0.071093808191127; 301066.50834952
1004.72; 1192.6136; 0.072338271883503; 302280.53754493
1005.74; 1209.3879; 0.073355721184815; 303511.64219133
1006.76; 1221.879; 0.074113371934332; 304755.46232249
1007.78; 1230.4814; 0.074635152626797; 306008.03927157
1008.8; 1236.4561; 0.074997549528042; 307266.69818021
1009.81; 1241.6216; 0.075310864203821; 308530.61538824
1010.83; 1247.8763; 0.075690244574085; 309800.89965825
1011.85; 1256.6915; 0.076224932703004; 311080.15737293
1012.87; 1268.733; 0.076955312853696; 312371.67278871
1013.89; 1283.7299; 0.077864953519885; 313678.45447543
1014.9; 1300.6193; 0.078889384240069; 315002.42878328
1015.92; 1317.8918; 0.079937051985186; 316343.98578787
1016.94; 1333.992; 0.080913613584834; 317701.9321056
1017.96; 1347.6107; 0.081739659190301; 319073.74166363
1018.97; 1357.7678; 0.082355740594494; 320455.89066645
1019.99; 1363.6848; 0.082714637688016; 321844.0629097
1021.01; 1364.55; 0.082767116607285; 323233.11595303
1022.03; 1359.3336; 0.082450714579459; 324616.85891384
1023.05; 1346.7896; 0.081689855167402; 325987.83257416
1024.06; 1325.6947; 0.080410338808076; 327337.33256322
1025.08; 1295.2551; 0.07856401736681; 328655.84632052
1026.1; 1255.5176; 0.076153729509141; 329933.90902467
1027.12; 1207.5994; 0.073247239276456; 331163.193149
1028.14; 1153.6082; 0.069972389731795; 332337.51647478
1029.15; 1096.2451; 0.066493016761471; 333453.44669478
1030.17; 1038.2175; 0.06297333837985; 334510.30734327
1031.19; 981.66657; 0.059543227781073; 335509.6015525
1032.21; 927.81844; 0.056277056182529; 336454.08068854
1033.23; 876.97862; 0.053193354368573; 337346.80707631
1034.24; 828.85315; 0.050274292122946; 338190.5438147
1035.26; 783.05386; 0.047496324898615; 338987.65885743
1036.28; 739.57865; 0.044859325319562; 339740.51801379
1037.3; 699.07981; 0.042402858196526; 340452.15109032
1038.32; 662.82932; 0.040204075789944; 341126.88273455
1039.33; 632.41636; 0.038359370204445; 341770.65529992
