1170.63110; 0.40428; 0.40610
1168.88318; 0.39886; 0.40065
1175.87489; 0.48225; 0.48443
1175.87489; 0.47299; 0.47512
1175.87489; 0.46485; 0.46694
1175.87489; 0.45717; 0.45923
1177.62282; 0.49242; 0.49464
1182.86660; 0.45265; 0.45469
1182.86660; 0.48564; 0.48783
1182.86660; 0.47751; 0.47966
1182.86660; 0.46937; 0.47148
1184.61453; 0.46123; 0.46331
1184.61453; 0.44496; 0.44697
1184.61453; 0.43683; 0.43879
1184.61453; 0.42869; 0.43062
1184.61453; 0.42055; 0.42245
1186.36246; 0.41061; 0.41246
1186.36246; 0.40247; 0.40429
1188.11039; 0.39343; 0.39520
1188.11039; 0.38530; 0.38703
1188.11039; 0.37716; 0.37886
1188.11039; 0.36902; 0.37069
1188.11039; 0.36089; 0.36251
1188.11039; 0.35275; 0.35434
1188.11039; 0.34461; 0.34617
1189.85832; 0.33987; 0.34140
1191.60624; 0.33241; 0.33391
1191.60624; 0.32427; 0.32573
1191.60624; 0.31614; 0.31756
1191.60624; 0.30800; 0.30939
1191.60624; 0.29987; 0.30122
1191.60624; 0.29173; 0.29304
1191.60624; 0.28359; 0.28487
1192.48021; 0.27342; 0.27465
1195.10210; 0.26461; 0.26580
1195.10210; 0.25647; 0.25763
1195.10210; 0.24834; 0.24945
1195.10210; 0.24020; 0.24128
1195.10210; 0.23206; 0.23311
1195.10210; 0.22393; 0.22494
1196.85003; 0.21534; 0.21631
1198.59796; 0.20630; 0.20723
1198.59796; 0.19816; 0.19905
1198.59796; 0.19003; 0.19088
1198.59796; 0.18189; 0.18271
1200.34589; 0.17194; 0.17272
1202.09381; 0.16290; 0.16364
1202.09381; 0.15477; 0.15547
1202.09381; 0.14663; 0.14729
1203.84174; 0.14053; 0.14116
1205.58967; 0.13307; 0.13367
1205.58967; 0.12494; 0.12550
1207.33760; 0.11883; 0.11937
1209.08553; 0.11137; 0.11188
1210.83346; 0.10324; 0.10370
1217.82517; 0.09273; 0.09315
1228.31274; 0.09510; 0.09553
1238.80031; 0.10188; 0.10234
1248.41392; 0.10866; 0.10915
1252.78374; 0.12042; 0.12096
1263.27131; 0.12177; 0.12232
1266.76716; 0.11499; 0.11551
1277.25474; 0.11047; 0.11097
1287.74231; 0.11137; 0.11188
1294.73402; 0.12155; 0.12209
1298.92905; 0.13470; 0.13531
1301.72573; 0.14754; 0.14820
1305.22159; 0.16471; 0.16545
1303.47366; 0.15477; 0.15547
1308.71745; 0.18019; 0.18101
1305.22159; 0.17104; 0.17181
1312.21330; 0.19342; 0.19429
1316.40833; 0.22040; 0.22139
1313.96123; 0.20901; 0.20995
1312.21330; 0.20359; 0.20450
1319.90419; 0.25539; 0.25654
1317.45709; 0.24427; 0.24537
1317.45709; 0.23613; 0.23719
1315.70916; 0.23071; 0.23175
1323.40004; 0.29851; 0.29985
1322.70087; 0.28811; 0.28941
1320.95294; 0.27952; 0.28078
1320.95294; 0.27139; 0.27261
1319.20502; 0.26596; 0.26716
1326.89590; 0.31641; 0.31783
1326.19673; 0.30665; 0.30803
1331.44051; 0.29580; 0.29713
1333.18844; 0.28585; 0.28714
1333.18844; 0.30393; 0.30530
1334.93637; 0.27681; 0.27806
1336.68430; 0.27071; 0.27193
1341.05412; 0.26393; 0.26512
1350.66773; 0.29478; 0.29611
1348.91980; 0.28359; 0.28487
1348.91980; 0.27546; 0.27670
1347.17187; 0.26868; 0.26989
1347.17187; 0.26190; 0.26308
1352.99830; 0.33196; 0.33345
1352.41566; 0.32156; 0.32301
1352.41566; 0.31343; 0.31484
1352.41566; 0.30529; 0.30666
1355.91151; 0.38530; 0.38703
1355.91151; 0.37716; 0.37886
1355.91151; 0.36902; 0.37069
1355.91151; 0.36089; 0.36251
1355.91151; 0.35275; 0.35434
1355.91151; 0.34461; 0.34617
1359.99001; 0.45129; 0.45332
1359.40737; 0.44089; 0.44288
1359.40737; 0.43276; 0.43471
1359.40737; 0.42462; 0.42653
1359.40737; 0.41648; 0.41836
1359.40737; 0.40835; 0.41019
1359.40737; 0.40021; 0.40202
1359.40737; 0.39275; 0.39452
1357.65944; 0.33783; 0.33936
1364.65115; 0.55209; 0.55458
1362.90323; 0.54260; 0.54504
1362.90323; 0.53446; 0.53687
1362.90323; 0.52632; 0.52870
1362.90323; 0.51819; 0.52052
1362.90323; 0.51005; 0.51235
1362.90323; 0.50192; 0.50418
1362.90323; 0.49378; 0.49600
1362.90323; 0.48564; 0.48783
1362.90323; 0.47751; 0.47966
1362.90323; 0.46937; 0.47148
1362.90323; 0.46191; 0.46399
1368.14701; 0.67956; 0.68262
1368.14701; 0.66939; 0.67240
1366.39908; 0.65922; 0.66219
1366.39908; 0.65108; 0.65401
1366.39908; 0.64294; 0.64584
1366.39908; 0.63481; 0.63767
1366.39908; 0.62667; 0.62949
1366.39908; 0.61854; 0.62132
1366.39908; 0.61040; 0.61315
1366.39908; 0.60226; 0.60498
1366.39908; 0.59413; 0.59680
1366.39908; 0.58599; 0.58863
1366.39908; 0.57785; 0.58046
1366.39908; 0.56972; 0.57228
1366.39908; 0.56226; 0.56479
1371.64287; 0.83686; 0.84063
1371.64287; 0.82465; 0.82837
1371.64287; 0.81652; 0.82020
1371.64287; 0.80929; 0.81293
1369.89494; 0.80160; 0.80521
1369.89494; 0.79347; 0.79704
1371.64287; 0.78488; 0.78841
1369.89494; 0.77719; 0.78069
1369.89494; 0.76906; 0.77252
1369.89494; 0.76092; 0.76435
1369.89494; 0.75278; 0.75617
1369.89494; 0.74465; 0.74800
1369.89494; 0.73651; 0.73983
1369.89494; 0.72838; 0.73166
1369.89494; 0.72024; 0.72348
1369.89494; 0.71210; 0.71531
1369.89494; 0.70397; 0.70714
1369.89494; 0.69583; 0.69896
1369.89494; 0.68769; 0.69079
1375.83790; 0.94561; 0.94987
1375.13872; 0.93495; 0.93916
1375.13872; 0.92681; 0.93098
1375.13872; 0.91867; 0.92281
1375.13872; 0.91054; 0.91464
1375.13872; 0.90240; 0.90647
1375.13872; 0.89426; 0.89829
1375.13872; 0.88613; 0.89012
1375.13872; 0.87799; 0.88195
1375.13872; 0.86986; 0.87377
1375.13872; 0.86172; 0.86560
1375.13872; 0.85358; 0.85743
1375.13872; 0.84545; 0.84926
1376.88665; 0.96568; 0.97003
1376.88665; 0.95755; 0.96186
1383.00440; 0.83482; 0.83858
1382.13044; 0.82262; 0.82633
1381.25647; 0.81177; 0.81543
1382.13044; 0.94941; 0.95369
1382.13044; 0.94127; 0.94551
1382.13044; 0.93314; 0.93734
1382.13044; 0.92500; 0.92917
1382.13044; 0.91687; 0.92100
1382.13044; 0.90873; 0.91282
1382.13044; 0.90059; 0.90465
1382.13044; 0.89246; 0.89648
1382.13044; 0.88432; 0.88830
1382.13044; 0.87618; 0.88013
1382.13044; 0.86805; 0.87196
1382.13044; 0.85991; 0.86378
1383.87837; 0.84906; 0.85289
1382.13044; 0.84364; 0.84744
1384.46101; 0.80205; 0.80567
1383.87837; 0.79211; 0.79568
1383.87837; 0.78397; 0.78750
1383.87837; 0.77584; 0.77933
1383.87837; 0.76770; 0.77116
1383.87837; 0.75956; 0.76299
1383.87837; 0.75143; 0.75481
1383.87837; 0.74329; 0.74664
1383.87837; 0.73516; 0.73847
1383.87837; 0.72702; 0.73029
1383.87837; 0.71888; 0.72212
1385.62629; 0.71165; 0.71486
1385.62629; 0.70600; 0.70918
1387.37422; 0.69854; 0.70169
1387.37422; 0.69041; 0.69352
1387.37422; 0.68227; 0.68534
1387.37422; 0.67413; 0.67717
1387.37422; 0.66600; 0.66900
1387.37422; 0.65786; 0.66082
1387.37422; 0.64972; 0.65265
1387.37422; 0.64159; 0.64448
1387.37422; 0.63345; 0.63631
1387.37422; 0.62532; 0.62813
1387.37422; 0.61718; 0.61996
1387.37422; 0.60904; 0.61179
1387.37422; 0.60091; 0.60361
1387.37422; 0.59277; 0.59544
1387.37422; 0.58463; 0.58727
1386.79158; 0.57514; 0.57773
1390.87008; 0.56701; 0.56956
1390.87008; 0.55887; 0.56139
1390.87008; 0.55073; 0.55321
1390.87008; 0.54260; 0.54504
1390.87008; 0.53446; 0.53687
1390.87008; 0.52632; 0.52870
1390.87008; 0.51819; 0.52052
1390.87008; 0.51005; 0.51235
1390.87008; 0.50192; 0.50418
1390.87008; 0.49378; 0.49600
1390.87008; 0.48564; 0.48783
1390.87008; 0.47751; 0.47966
1390.87008; 0.46937; 0.47148
1390.87008; 0.46123; 0.46331
1390.87008; 0.45310; 0.45514
1390.87008; 0.44564; 0.44765
1394.36594; 0.43683; 0.43879
1394.36594; 0.42869; 0.43062
1394.36594; 0.42055; 0.42245
1394.36594; 0.41242; 0.41427
1394.36594; 0.40428; 0.40610
1394.36594; 0.39614; 0.39793
1394.36594; 0.38801; 0.38976
1394.36594; 0.37987; 0.38158
1394.36594; 0.37174; 0.37341
1394.36594; 0.36360; 0.36524
1394.36594; 0.35546; 0.35706
1394.36594; 0.34733; 0.34889
1395.23990; 0.33648; 0.33799
1397.86179; 0.32834; 0.32982
1397.86179; 0.32021; 0.32165
1397.86179; 0.31207; 0.31348
1397.86179; 0.30393; 0.30530
1397.86179; 0.29580; 0.29713
1397.86179; 0.28766; 0.28896
1397.86179; 0.27952; 0.28078
1397.86179; 0.27139; 0.27261
1397.86179; 0.26325; 0.26444
1399.60972; 0.25715; 0.25831
1401.35765; 0.24969; 0.25082
1401.35765; 0.24156; 0.24264
1401.35765; 0.23342; 0.23447
1401.35765; 0.22528; 0.22630
1400.77501; 0.21624; 0.21722
1406.60144; 0.20426; 0.20518
1406.60144; 0.19590; 0.19678
1417.08901; 0.21037; 0.21131
1415.34108; 0.20155; 0.20246
1413.59315; 0.19409; 0.19497
1420.58486; 0.22562; 0.22664
1417.08901; 0.21715; 0.21812
1424.08072; 0.24517; 0.24628
1422.33279; 0.23613; 0.23719
1428.45054; 0.25240; 0.25354
1434.56829; 0.24020; 0.24128
1434.56829; 0.25240; 0.25354
1436.89886; 0.22709; 0.22811
1438.06415; 0.22054; 0.22153
1440.68604; 0.21172; 0.21268
1445.05586; 0.20630; 0.20723
1452.74674; 0.21443; 0.21540
1460.20457; 0.21082; 0.21177
1467.19629; 0.20359; 0.20450
1473.02271; 0.19342; 0.19429
1476.51857; 0.18008; 0.18089
1480.01443; 0.17014; 0.17090
1483.51028; 0.16110; 0.16182
1490.50200; 0.15240; 0.15308
1500.98957; 0.15612; 0.15683
1504.48542; 0.16516; 0.16591
1507.98128; 0.17421; 0.17499
1511.47714; 0.19183; 0.19270
1509.72921; 0.18189; 0.18271
1514.97299; 0.20765; 0.20859
1511.47714; 0.19816; 0.19905
1518.46885; 0.22867; 0.22970
1516.72092; 0.21715; 0.21812
1521.96471; 0.25545; 0.25661
1520.21678; 0.24427; 0.24537
1518.46885; 0.23884; 0.23992
1526.33453; 0.29851; 0.29985
1523.71264; 0.29037; 0.29168
1523.71264; 0.28224; 0.28351
1523.71264; 0.27410; 0.27533
1523.71264; 0.26596; 0.26716
1529.65559; 0.33973; 0.34126
1527.20849; 0.32834; 0.32982
1527.20849; 0.32021; 0.32165
1527.20849; 0.31207; 0.31348
1525.46057; 0.30665; 0.30803
1532.45228; 0.38258; 0.38431
1530.70435; 0.37174; 0.37341
1530.70435; 0.36360; 0.36524
1530.70435; 0.35546; 0.35706
1528.95642; 0.35004; 0.35162
1535.94814; 0.43411; 0.43607
1534.20021; 0.42598; 0.42790
1534.20021; 0.41784; 0.41972
1534.20021; 0.40970; 0.41155
1534.20021; 0.40157; 0.40338
1534.20021; 0.39343; 0.39520
1540.31796; 0.48429; 0.48647
1537.69606; 0.47479; 0.47693
1537.69606; 0.46666; 0.46876
1537.69606; 0.45852; 0.46059
1537.69606; 0.45039; 0.45241
1537.69606; 0.44225; 0.44424
1543.63902; 0.56456; 0.56711
1541.19192; 0.55480; 0.55730
1541.19192; 0.54667; 0.54913
1541.19192; 0.53853; 0.54095
1541.19192; 0.53039; 0.53278
1541.19192; 0.52226; 0.52461
1541.19192; 0.51412; 0.51644
1541.19192; 0.50598; 0.50826
1541.19192; 0.49785; 0.50009
1539.44399; 0.49107; 0.49328
1547.13488; 0.65949; 0.66246
1544.68778; 0.64972; 0.65265
1544.68778; 0.64159; 0.64448
1544.68778; 0.63345; 0.63631
1544.68778; 0.62532; 0.62813
1544.68778; 0.61718; 0.61996
1544.68778; 0.60904; 0.61179
1544.68778; 0.60091; 0.60361
1544.68778; 0.59277; 0.59544
1544.68778; 0.58463; 0.58727
1544.68778; 0.57650; 0.57909
1549.93156; 0.76431; 0.76775
1550.80553; 0.75346; 0.75686
1548.18363; 0.74465; 0.74800
1548.18363; 0.73651; 0.73983
1548.18363; 0.72838; 0.73166
1548.18363; 0.72024; 0.72348
1548.18363; 0.71210; 0.71531
1548.18363; 0.70397; 0.70714
1548.18363; 0.69583; 0.69896
1548.18363; 0.68769; 0.69079
1548.18363; 0.67956; 0.68262
1548.18363; 0.67142; 0.67445
1553.42742; 0.85788; 0.86174
1553.42742; 0.84861; 0.85243
1551.67949; 0.83957; 0.84335
1551.67949; 0.83143; 0.83518
1551.67949; 0.82330; 0.82701
1551.67949; 0.81516; 0.81883
1551.67949; 0.80703; 0.81066
1551.67949; 0.79889; 0.80249
1551.67949; 0.79075; 0.79431
1551.67949; 0.78262; 0.78614
1551.67949; 0.77448; 0.77797
1556.92328; 0.94399; 0.94824
1555.17535; 0.93314; 0.93734
1556.92328; 0.92500; 0.92917
1556.92328; 0.91777; 0.92190
1555.17535; 0.90873; 0.91282
1555.17535; 0.90059; 0.90465
1555.17535; 0.89246; 0.89648
1555.17535; 0.88432; 0.88830
1555.17535; 0.87618; 0.88013
1555.17535; 0.86805; 0.87196
1560.41913; 0.98738; 0.99183
1560.41913; 0.97924; 0.98365
1560.41913; 0.97111; 0.97548
1560.41913; 0.96297; 0.96731
1558.67120; 0.95483; 0.95914
1562.16706; 0.99552; 1.00000
1567.41085; 0.98196; 0.98638
1567.41085; 0.97382; 0.97821
1569.15877; 0.96568; 0.97003
1568.57613; 0.95574; 0.96004
1572.65463; 0.94805; 0.95232
1572.07199; 0.93856; 0.94279
1576.15049; 0.93043; 0.93462
1576.15049; 0.92229; 0.92644
1575.56785; 0.91235; 0.91645
1579.64635; 0.90466; 0.90874
1579.64635; 0.89652; 0.90056
1579.64635; 0.88839; 0.89239
1579.64635; 0.88025; 0.88422
1579.64635; 0.87212; 0.87604
1579.64635; 0.86398; 0.86787
1579.64635; 0.85584; 0.85970
1579.06370; 0.84635; 0.85016
1583.14220; 0.83686; 0.84063
1583.14220; 0.82872; 0.83246
1583.14220; 0.82059; 0.82428
1583.14220; 0.81245; 0.81611
1583.14220; 0.80431; 0.80794
1583.14220; 0.79618; 0.79976
1583.14220; 0.78804; 0.79159
1583.14220; 0.77990; 0.78342
1583.14220; 0.77177; 0.77524
1583.14220; 0.76363; 0.76707
1583.14220; 0.75550; 0.75890
1583.14220; 0.74804; 0.75141
1586.63806; 0.73787; 0.74119
1586.63806; 0.72973; 0.73302
1586.63806; 0.72159; 0.72485
1586.63806; 0.71346; 0.71667
1586.63806; 0.70532; 0.70850
1586.63806; 0.69719; 0.70033
1586.63806; 0.68905; 0.69215
1586.63806; 0.68091; 0.68398
1586.63806; 0.67278; 0.67581
1586.63806; 0.66464; 0.66763
1586.63806; 0.65650; 0.65946
1586.63806; 0.64837; 0.65129
1586.63806; 0.64023; 0.64312
1586.63806; 0.63210; 0.63494
1586.05542; 0.62215; 0.62495
1590.13392; 0.61447; 0.61724
1590.13392; 0.60633; 0.60906
1590.13392; 0.59819; 0.60089
1590.13392; 0.59006; 0.59272
1590.13392; 0.58192; 0.58454
1590.13392; 0.57379; 0.57637
1590.13392; 0.56565; 0.56820
1590.13392; 0.55751; 0.56002
1590.13392; 0.54938; 0.55185
1590.13392; 0.54124; 0.54368
1590.13392; 0.53310; 0.53551
1590.13392; 0.52497; 0.52733
1590.13392; 0.51683; 0.51916
1590.13392; 0.50870; 0.51099
1590.13392; 0.50056; 0.50281
1590.13392; 0.49242; 0.49464
1593.62977; 0.48293; 0.48511
1593.62977; 0.47479; 0.47693
1593.62977; 0.46666; 0.46876
1593.62977; 0.45852; 0.46059
1593.62977; 0.45039; 0.45241
1593.62977; 0.44225; 0.44424
